invoice_no,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,calculated_gross_value,discount_difference,taxable_value_difference,gst_difference,total_tax_difference,total_amount_difference,cgst_sgst_split_difference,igst_difference,duplicate_transaction_frequency,duplicate_transaction_flag,supplier_frequency,buyer_frequency,supplier_buyer_frequency,supplier_daily_frequency,buyer_daily_frequency,daily_transaction_frequency,future_date_flag,days_beyond_allowed_end,invoice_month
INV000369,80,2616.43,0,0.0,209314.4,12,12558.86,12558.86,0.0,0.0,0.0,25117.72,234432.12,209314.4,0.0,0.0,0.007999999997991836,0.0,0.0,0.007999999997991836,0.0,1,0,48,17,1,2,1,49,0,0,6
INV000370,39,7306.45,0,0.0,284951.55,28,39893.22,39893.22,0.0,0.0,0.0,79786.44,364737.99,284951.55,0.0,0.0,0.0060000000084983185,0.0,0.0,0.0060000000084983185,0.0,1,0,40,22,1,2,2,54,0,0,11
INV000371,65,542.66,5,1763.64,33509.26,28,4691.3,4691.3,0.0,0.0,0.0,9382.6,42891.86,35272.9,0.004999999999881766,0.0,0.0072000000000116415,0.0,0.0,0.0072000000000116415,0.0,1,0,33,19,1,1,1,51,0,0,8
INV000372,6,12632.96,5,3789.89,72007.87,12,0.0,0.0,8640.94,0.0,0.0,8640.94,80648.81,75797.76,0.0019999999999527063,0.0,0.004399999999805004,0.0,0.0,0.0,0.004399999999805004,1,0,42,18,1,1,1,54,0,0,8
INV000373,52,1768.42,0,0.0,91957.84,28,0.0,0.0,25748.2,0.0,0.0,25748.2,117706.04,91957.84,0.0,0.0,0.004799999998795101,0.0,0.0,0.0,0.004799999998795101,1,0,46,13,1,2,1,60,0,0,11
INV000374,83,29723.7,0,0.0,2467067.1,12,0.0,0.0,296048.05,0.0,0.0,673323.16,2763115.15,2467067.1,0.0,0.0,0.0020000000367872417,377275.11000000004,377275.11000000034,0.0,0.0020000000367872417,1,0,46,26,1,1,1,50,0,0,5
INV000375,70,72266.41,10,505864.87,4552783.83,5,113819.6,113819.6,0.0,5.0,227639.19,455278.39,5008062.22,5058648.7,0.0,0.0,0.00850000002537854,0.0,0.0,0.00850000002537854,0.0,1,0,50,22,1,1,1,50,0,0,12
INV000376,41,82317.42,0,0.0,3375014.22,18,303751.28,303751.28,0.0,0.0,0.0,607502.56,3982516.78,3375014.2199999997,0.0,4.656612873077393e-10,0.0004000000189989805,0.0,4.656612873077393e-10,0.0004000000189989805,0.0,1,0,35,21,1,1,1,56,0,0,1
INV000377,56,607.27,0,0.0,34007.12,12,0.0,0.0,4080.85,2.0,680.14,4760.99,38768.11,34007.119999999995,0.0,7.275957614183426e-12,0.004400000000714499,0.0,0.0,0.0,0.004400000000714499,1,0,43,24,1,2,1,48,0,0,3
INV000378,92,2830.65,15,39062.97,221356.83,5,5533.92,5533.92,0.0,2.0,4427.14,15494.98,236851.81,260419.80000000002,0.0,2.9103830456733704e-11,0.0014999999984866008,0.0,0.0,0.0014999999984866008,0.0,1,0,39,17,1,1,1,65,0,0,2
INV000379,30,791.86,0,0.0,23755.8,5,593.89,593.89,0.0,0.0,0.0,1187.78,24943.58,23755.8,0.0,0.0,0.009999999999990905,0.0,3.637978807091713e-12,0.009999999999990905,0.0,1,0,53,20,1,1,1,60,0,0,5
INV000380,76,1944.89,15,22171.75,125639.89,18,0.0,0.0,22615.18,0.0,0.0,22615.18,148255.07,147811.64,0.004000000000814907,1.4551915228366852e-11,0.00019999999858555384,0.0,0.0,0.0,0.00019999999858555384,1,0,45,21,1,1,1,48,0,0,3
INV000381,96,25696.77,5,123344.5,2343545.42,5,0.0,0.0,117177.27,0.0,0.0,117177.27,2460722.69,2466889.92,0.004000000000814907,0.0,0.0009999999892897904,0.0,0.0,0.0,0.0009999999892897904,1,0,38,14,1,1,2,54,0,0,6
INV000382,27,2361.21,15,9562.9,54189.77,28,7586.57,7586.57,0.0,0.0,0.0,15173.14,69362.91,63752.67,0.0005000000001018634,0.0,0.004400000001623994,0.0,0.0,0.004400000001623994,0.0,1,0,45,25,2,1,1,63,0,0,3
INV000383,50,35027.66,15,262707.45,1488675.55,12,89320.53,89320.53,0.0,0.0,0.0,178641.06,1667316.61,1751383.0000000002,0.0,2.3283064365386963e-10,0.006000000023050234,0.0,0.0,0.006000000023050234,0.0,1,0,41,20,1,1,1,63,0,0,2
INV000384,74,6034.64,0,0.0,446563.36,28,62518.87,62518.87,0.0,0.0,0.0,125037.74,571601.1,446563.36000000004,0.0,5.820766091346741e-11,0.0007999999943422154,0.0,0.0,0.0007999999943422154,0.0,1,0,39,23,1,1,1,58,0,0,7
INV000385,35,58900.06,5,103075.1,1958427.0,12,0.0,0.0,235011.24,0.0,0.0,235011.24,2193438.24,2061502.0999999999,0.004999999990104698,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,1,0,44,26,1,1,1,48,0,0,8
INV000386,20,10865.2,0,0.0,217304.0,5,0.0,0.0,10865.2,0.0,0.0,10865.2,228169.2,217304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,37,15,1,1,1,55,0,0,11
INV000387,17,1363.04,5,1158.58,22013.1,18,0.0,0.0,7924.72,0.0,0.0,7924.72,29937.82,23171.68,0.0039999999999054126,0.0,3962.3620000000005,0.0,0.0,0.0,3962.3620000000005,1,0,46,18,1,1,1,61,0,0,8
INV000388,43,1522.82,10,6548.13,58933.13,28,8250.64,8250.64,0.0,0.0,0.0,16501.28,75434.41,65481.259999999995,0.0039999999999054126,0.0,0.0036000000000058208,0.0,0.0,0.0036000000000058208,0.0,1,0,32,13,1,1,1,50,0,0,12
INV000389,33,2457.25,0,0.0,81089.25,5,2027.23,2027.23,0.0,0.0,0.0,4054.46,85143.71,81089.25,0.0,0.0,0.0025000000000545697,0.0,0.0,0.0025000000000545697,0.0,1,0,35,20,1,1,1,67,0,0,9
INV000390,54,1620.55,0,0.0,87509.7,18,7875.87,7875.87,0.0,0.0,0.0,15751.74,103261.44,87509.7,0.0,0.0,0.0059999999994033715,0.0,0.0,0.0059999999994033715,0.0,1,0,43,27,1,1,1,58,0,0,6
INV000391,14,504.02,0,0.0,7056.28,18,635.07,635.07,0.0,0.0,0.0,1270.14,8326.42,7056.28,0.0,0.0,0.009600000000091313,0.0,0.0,0.009600000000091313,0.0,1,0,35,15,1,1,1,47,0,0,7
INV000392,1,473.97,0,0.0,473.97,12,28.44,28.44,0.0,2.0,9.48,66.36,540.33,473.97,0.0,0.0,0.0035999999999987153,0.0,0.0,0.0035999999999987153,0.0,1,0,41,20,1,1,1,57,0,0,11
INV000393,41,1644.75,0,0.0,67434.75,5,1685.87,1685.87,0.0,2.0,1348.69,4720.43,72155.18,67434.75,0.0,0.0,0.0024999999995998223,0.0,0.0,0.0024999999995998223,0.0,1,0,35,21,1,2,1,69,0,0,9
INV000394,35,503.95,0,0.0,17638.25,28,2469.36,2469.36,0.0,0.0,0.0,4938.72,22576.97,17638.25,0.0,0.0,0.010000000000218279,0.0,0.0,0.010000000000218279,0.0,1,0,37,23,1,1,1,59,0,0,1
INV000395,69,2311.05,10,15946.25,143516.2,18,0.0,0.0,25832.92,0.0,0.0,25832.92,169349.12,159462.45,0.004999999999199645,0.0,0.0039999999971769284,0.0,0.0,0.0,0.0039999999971769284,1,0,34,19,1,1,1,62,0,0,1
INV000396,82,4244.46,10,34804.57,313241.15,28,43853.76,43853.76,0.0,0.0,0.0,87707.52,400948.67,348045.72000000003,0.0020000000004074536,0.0,0.0020000000076834112,0.0,5.820766091346741e-11,0.0020000000076834112,0.0,1,0,34,20,1,1,1,51,0,0,1
INV000397,44,2970.6,10,13070.64,117635.76,18,10587.22,10587.22,0.0,0.0,0.0,21174.44,138810.2,130706.4,0.0,0.0,0.003200000002834713,0.0,2.9103830456733704e-11,0.003200000002834713,0.0,1,0,38,25,1,1,1,49,0,0,9
INV000398,41,2747.4,5,5632.17,107011.23,12,6420.67,6420.67,0.0,0.0,0.0,12841.34,119852.57,112643.40000000001,0.0,1.4551915228366852e-11,0.007600000000820728,0.0,1.4551915228366852e-11,0.007600000000820728,0.0,1,0,40,25,1,1,1,54,0,0,5
INV000399,74,16432.47,15,182400.42,1033602.36,12,62016.14,62016.14,0.0,0.0,0.0,124032.28,1157634.64,1216002.78,0.003000000026077032,0.0,0.003200000006472692,0.0,0.0,0.003200000006472692,0.0,1,0,33,20,1,1,1,55,0,0,6
INV000400,71,109.41,15,1165.22,6602.89,28,924.4,924.4,0.0,0.0,0.0,1848.8,8451.69,7768.11,0.003500000000030923,9.094947017729282e-13,0.009200000000191721,0.0,0.0,0.009200000000191721,0.0,1,0,38,20,1,1,1,151,0,0,10
INV000401,6,1606.83,0,0.0,9640.98,18,0.0,0.0,1735.38,0.0,0.0,1735.38,11376.36,9640.98,0.0,0.0,0.0036000000002331944,0.0,0.0,0.0,0.0036000000002331944,1,0,45,10,1,2,1,54,0,0,5
INV000402,3,49521.16,0,0.0,148563.48,12,8913.81,8913.81,0.0,0.0,0.0,17827.62,166391.1,148563.48,0.0,0.0,0.0023999999975785613,0.0,0.0,0.0023999999975785613,0.0,1,0,43,27,1,1,1,53,0,0,6
INV000403,69,1338.52,0,0.0,92357.88,18,0.0,0.0,16624.42,0.0,0.0,16624.42,108982.3,92357.88,0.0,0.0,0.0015999999959603883,0.0,0.0,0.0,0.0015999999959603883,1,0,33,27,1,1,1,53,0,0,12
INV000404,95,14097.94,15,200895.64,1138408.66,12,68304.52,68304.52,0.0,0.0,0.0,136609.04,1275017.7,1339304.3,0.004999999975552782,2.3283064365386963e-10,0.000800000037997961,0.0,0.0,0.000800000037997961,0.0,1,0,43,19,1,1,1,63,0,0,2
INV000405,67,8750.54,15,87942.93,498343.25,18,44850.89,44850.89,0.0,0.0,0.0,89701.78,588045.03,586286.18,0.0029999999824212864,5.820766091346741e-11,0.005000000004656613,0.0,0.0,0.005000000004656613,0.0,1,0,39,27,1,1,1,59,0,0,11
INV000406,55,349.41,15,2882.63,16334.92,18,0.0,0.0,2940.29,0.0,0.0,2940.29,19275.21,19217.550000000003,0.002500000000509317,1.8189894035458565e-12,0.004399999999805004,0.0,0.0,0.0,0.004399999999805004,1,0,42,20,1,1,1,43,0,0,11
INV000407,62,15334.24,10,95072.29,855650.59,12,51339.04,51339.04,0.0,1.0,8556.51,111234.59,966885.18,950722.88,0.001999999993131496,0.0,0.009200000000419095,0.0,1.1641532182693481e-10,0.009200000000419095,0.0,1,0,44,12,1,1,1,61,0,0,5
INV000408,76,443.0,15,5050.2,28617.8,5,715.45,715.45,0.0,5.0,1430.89,2861.79,31479.59,33668.0,0.0,0.0,0.009999999999990905,0.0,0.0,0.009999999999990905,0.0,1,0,36,20,1,1,1,72,0,0,7
INV000409,38,3938.91,5,7483.93,142194.65,18,0.0,0.0,25595.04,0.0,0.0,25595.04,167789.69,149678.58,0.0010000000011132215,0.0,0.0030000000042491592,0.0,0.0,0.0,0.0030000000042491592,1,0,34,19,2,1,2,55,0,0,8
INV000410,3,1868.46,0,0.0,5605.38,12,336.32,336.32,0.0,0.0,0.0,672.64,6278.02,5605.38,0.0,0.0,0.005599999999958527,0.0,0.0,0.005599999999958527,0.0,1,0,35,18,1,1,1,70,0,0,11
INV000411,80,25626.76,10,205014.08,1845126.72,5,0.0,0.0,92256.34,0.0,0.0,92256.34,1937383.06,2050140.7999999998,0.0,2.3283064365386963e-10,0.004000000000814907,0.0,0.0,0.0,0.004000000000814907,1,0,40,20,2,1,1,48,0,0,12
INV000412,8,8411.6,5,3364.64,63928.16,18,0.0,0.0,11507.07,0.0,0.0,11507.07,75435.23,67292.8,0.0,0.0,0.0011999999987892807,0.0,1.4551915228366852e-11,0.0,0.0011999999987892807,1,0,40,17,1,1,1,155,0,0,8
INV000413,86,44484.31,0,0.0,3825650.66,28,0.0,0.0,1071182.18,0.0,0.0,1071182.18,4896832.84,3825650.6599999997,0.0,4.656612873077393e-10,0.004799999995157123,0.0,0.0,0.0,0.004799999995157123,1,0,49,26,1,1,1,46,0,0,11
INV000414,54,25323.58,0,0.0,1367473.32,12,82048.4,82048.4,0.0,0.0,0.0,164096.8,1531570.12,1367473.32,0.0,0.0,0.0015999999886844307,0.0,0.0,0.0015999999886844307,0.0,1,0,48,22,1,1,1,53,0,0,2
INV000415,58,37572.87,5,108961.32,2070265.14,5,51756.63,51756.63,0.0,0.0,0.0,103513.26,2173778.4,2179226.46,0.0029999999969732016,0.0,0.0029999999969732016,0.0,0.0,0.0029999999969732016,0.0,1,0,51,21,1,1,1,66,0,0,10
INV000416,39,40111.42,10,156434.54,1407910.84,28,197107.52,197107.52,0.0,0.0,0.0,394215.04,1802125.88,1564345.38,0.0020000000076834112,2.3283064365386963e-10,0.004799999936949462,0.0,2.3283064365386963e-10,0.004799999936949462,0.0,1,0,35,23,1,2,1,58,0,0,11
INV000417,57,44047.37,10,251070.01,2259630.08,5,0.0,0.0,112981.5,5.0,112981.5,225963.0,2485593.08,2510700.0900000003,0.0009999999892897904,0.0,0.004000000000814907,0.0,0.0,0.0,0.004000000000814907,1,0,38,29,1,1,1,49,0,0,9
INV000418,76,2115.91,0,0.0,160809.16,12,9648.55,9648.55,0.0,0.0,0.0,19297.1,180106.26,160809.15999999997,0.0,2.9103830456733704e-11,0.0007999999979801942,0.0,0.0,0.0007999999979801942,0.0,1,0,50,22,1,1,1,50,0,0,7
INV000419,95,310.24,10,2947.28,26525.52,5,663.14,663.14,0.0,0.0,0.0,1326.28,27851.8,29472.8,0.0,0.0,0.0039999999999054126,0.0,0.0,0.0039999999999054126,0.0,1,0,42,22,1,1,1,68,0,0,1
INV000420,84,1572.59,0,0.0,132097.56,12,0.0,0.0,15851.71,0.0,0.0,15851.71,147949.27,132097.56,0.0,0.0,0.002800000000206637,0.0,0.0,0.0,0.002800000000206637,1,0,38,18,1,1,1,53,0,0,9
INV000421,92,38260.83,10,351999.64,3167996.72,5,0.0,0.0,158399.84,0.0,0.0,158399.84,3326396.56,3519996.3600000003,0.0040000000153668225,0.0,0.003999999986262992,0.0,0.0,0.0,0.003999999986262992,1,0,38,17,1,1,1,50,0,0,1
INV000422,19,1187.17,0,0.0,22556.23,28,3157.87,3157.87,0.0,0.0,0.0,6315.74,28871.97,22556.230000000003,0.0,3.637978807091713e-12,0.004399999999805004,0.0,0.0,0.004399999999805004,0.0,1,0,42,24,1,1,1,40,0,0,3
INV000423,85,93321.21,5,396615.14,7535687.71,18,678211.89,678211.89,0.0,0.0,0.0,1356423.78,8892111.49,7932302.850000001,0.0025000000023283064,9.313225746154785e-10,0.007800000021234155,0.0,0.0,0.007800000021234155,0.0,1,0,41,16,1,1,1,49,0,0,5
INV000424,54,24796.08,5,66949.42,1272038.9,28,0.0,0.0,356170.89,0.0,0.0,356170.89,1628209.79,1338988.32,0.003999999986262992,2.3283064365386963e-10,0.00199999992037192,0.0,0.0,0.0,0.00199999992037192,1,0,46,18,1,1,1,59,0,0,5
INV000425,58,231.37,5,670.97,12748.49,28,1784.79,1784.79,0.0,0.0,0.0,3569.58,16318.07,13419.460000000001,0.0030000000000427463,1.8189894035458565e-12,0.002800000000206637,0.0,0.0,0.002800000000206637,0.0,1,0,30,23,1,1,1,59,0,0,4
INV000426,13,1749.94,0,0.0,22749.22,5,568.73,568.73,0.0,0.0,0.0,1137.46,23886.68,22749.22,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0009999999999763531,0.0,1,0,19,111,1,1,1,49,0,0,12
INV000427,17,1948.94,10,3313.2,29818.78,28,4174.63,4174.63,0.0,0.0,0.0,8349.26,38168.04,33131.98,0.001999999999497959,3.637978807091713e-12,0.0016000000014173565,0.0,0.0,0.0016000000014173565,0.0,1,0,41,20,2,1,1,58,0,0,12
INV000428,36,541.55,0,0.0,19495.8,18,0.0,0.0,3509.24,0.0,0.0,3509.24,23005.04,19495.8,0.0,0.0,0.0039999999999054126,0.0,0.0,0.0,0.0039999999999054126,1,0,35,20,1,1,1,53,0,0,9
INV000429,62,2855.37,15,26554.94,150478.0,5,0.0,0.0,7523.9,5.0,7523.9,15047.8,165525.8,177032.94,0.0010000000038417056,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38,28,1,1,1,48,0,0,2
INV000430,57,15813.93,15,135209.1,766184.91,28,0.0,0.0,214531.77,0.0,0.0,214531.77,980716.68,901394.01,0.0014999999839346856,0.0,0.004800000024260953,0.0,0.0,0.0,0.004800000024260953,1,0,33,14,1,1,1,57,0,0,1
INV000431,82,46601.51,5,191066.19,3630257.63,28,508236.07,508236.07,0.0,0.0,0.0,1016472.14,4646729.77,3821323.8200000003,0.0010000000183936208,4.656612873077393e-10,0.003600000054575503,0.0,0.0,0.003600000054575503,0.0,1,0,35,23,1,1,1,59,0,0,2
INV000432,100,1901.31,0,0.0,190131.0,28,26618.34,26618.34,0.0,0.0,0.0,53236.68,243367.68,190131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,44,19,2,1,1,39,0,0,4
INV000433,98,49488.95,5,242495.86,4607421.24,28,0.0,0.0,1290077.95,0.0,0.0,1290077.95,5897499.19,4849917.1,0.004999999975552782,9.313225746154785e-10,0.00279999990016222,0.0,0.0,0.0,0.00279999990016222,1,0,51,17,1,1,1,64,0,0,10
INV000434,79,1732.63,0,0.0,136877.77,28,19162.89,19162.89,0.0,0.0,0.0,38325.78,175203.55,136877.77000000002,0.0,2.9103830456733704e-11,0.0044000000052619725,0.0,0.0,0.0044000000052619725,0.0,1,0,43,20,1,2,1,60,0,0,8
INV000435,47,23197.29,0,0.0,1090272.63,12,65416.36,65416.36,0.0,0.0,0.0,130832.72,1221105.35,1090272.6300000001,0.0,2.3283064365386963e-10,0.004400000019813888,0.0,2.3283064365386963e-10,0.004400000019813888,0.0,1,0,34,22,1,1,1,67,0,0,7
INV000436,96,432.59,0,0.0,41528.64,12,2491.72,2491.72,0.0,0.0,0.0,4983.44,46512.08,41528.64,0.0,0.0,0.003200000000106229,0.0,0.0,0.003200000000106229,0.0,1,0,35,23,1,1,1,59,0,0,7
INV000437,39,6461.08,0,0.0,251982.12,12,15118.93,15118.93,0.0,0.0,0.0,30237.86,282219.98,251982.12,0.0,0.0,0.005600000000413274,0.0,0.0,0.005600000000413274,0.0,1,0,39,18,1,1,1,55,0,0,7
INV000438,95,2617.47,0,0.0,248659.65,28,0.0,0.0,69624.7,0.0,0.0,69624.7,318284.35,248659.65,0.0,0.0,0.0020000000076834112,0.0,0.0,0.0,0.0020000000076834112,1,0,40,24,1,1,1,49,0,0,2
INV000439,50,1696.19,15,12721.42,72088.08,18,6487.93,6487.93,0.0,0.0,0.0,12975.86,85063.94,84809.5,0.004999999999199645,0.0,0.005600000000413274,0.0,0.0,0.005600000000413274,0.0,1,0,37,20,1,1,1,65,0,0,4
INV000440,37,66778.67,15,370621.62,2100189.17,28,294026.48,294026.48,0.0,5.0,105009.46,693062.42,2793251.59,2470810.79,0.0014999999548308551,0.0,0.0076000000117346644,1.1641532182693481e-10,0.0,0.0076000000117346644,0.0,1,0,45,18,1,2,1,51,0,0,11
INV000441,44,1149.83,0,0.0,50592.52,12,3035.55,3035.55,0.0,0.0,0.0,6071.1,56663.62,50592.52,0.0,0.0,0.0023999999993975507,0.0,7.275957614183426e-12,0.0023999999993975507,0.0,1,0,28,14,1,1,1,52,0,0,8
INV000442,37,8923.28,0,0.0,330161.36,12,0.0,0.0,39619.36,0.0,0.0,39619.36,369780.72,330161.36000000004,0.0,5.820766091346741e-11,0.0031999999991967343,0.0,0.0,0.0,0.0031999999991967343,1,0,37,14,1,1,1,64,0,0,10
INV000443,8,7081.81,0,0.0,56654.48,12,3399.27,3399.27,0.0,0.0,0.0,6798.54,63453.02,56654.48,0.0,0.0,0.0024000000003070454,0.0,7.275957614183426e-12,0.0024000000003070454,0.0,1,0,38,26,1,1,1,46,0,0,12
INV000444,93,86645.71,10,805805.1,7252245.93,28,1015314.43,1015314.43,0.0,0.0,0.0,2030628.86,9282874.79,8058051.03,0.003000000026077032,9.313225746154785e-10,0.00039999978616833687,0.0,0.0,0.00039999978616833687,0.0,1,0,43,22,1,1,1,59,0,0,1
INV000445,20,21525.24,15,64575.72,365929.08,18,0.0,0.0,65867.23,0.0,0.0,194099.62,431796.31,430504.80000000005,7.275957614183426e-12,5.820766091346741e-11,0.0044000000052619725,128232.39,128232.38999999996,0.0,0.0044000000052619725,1,0,45,14,1,1,2,51,0,0,4
INV000446,24,1254.09,0,0.0,30098.16,28,4213.74,4213.74,0.0,0.0,0.0,8427.48,38525.64,30098.159999999996,0.0,3.637978807091713e-12,0.004800000000614091,0.0,0.0,0.004800000000614091,0.0,1,0,38,18,1,1,1,58,0,0,11
INV000447,10,1073.29,0,0.0,10732.9,28,0.0,0.0,3005.21,0.0,0.0,3005.21,13738.11,10732.9,0.0,0.0,0.0019999999999527063,0.0,0.0,0.0,0.0019999999999527063,1,0,37,14,1,1,1,48,0,0,7
INV000448,17,284.61,90,4354.53,483.84,12,29.03,29.03,0.0,0.0,0.0,58.06,541.9,4838.37,0.0029999999997016857,1.7053025658242404e-13,0.0007999999999981355,0.0,0.0,0.0007999999999981355,0.0,1,0,39,23,1,1,1,53,0,0,3
INV000449,57,9722.3,10,55417.11,498753.99,12,0.0,0.0,59850.48,0.0,0.0,59850.48,558604.47,554171.1,0.0,0.0,0.0012000000060652383,0.0,0.0,0.0,0.0012000000060652383,1,0,19,19,1,1,1,48,0,0,2
INV000450,58,1236.25,0,0.0,71702.5,12,4302.15,4302.15,0.0,0.0,0.0,8604.3,80306.8,71702.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,46,21,2,1,1,59,0,0,1
INV000451,79,8628.13,0,0.0,681622.27,18,61346.0,61346.0,0.0,0.0,0.0,122692.0,804314.27,681622.2699999999,0.0,1.1641532182693481e-10,0.008600000001024455,0.0,0.0,0.008600000001024455,0.0,1,0,35,17,1,1,1,54,0,0,3
INV000452,18,2612.23,5,2351.01,44669.13,5,1116.73,1116.73,0.0,0.0,0.0,2233.46,46902.59,47020.14,0.003000000000156433,0.0,0.0035000000002582965,0.0,0.0,0.0035000000002582965,0.0,1,0,46,18,1,1,1,45,0,0,7
INV000453,73,29435.55,0,0.0,2148795.15,28,0.0,0.0,601662.64,0.0,0.0,601662.64,2750457.79,2148795.15,0.0,0.0,0.001999999978579581,0.0,0.0,0.0,0.001999999978579581,1,0,39,18,1,1,1,45,0,0,3
INV000454,24,4911.08,5,5893.3,111972.62,28,0.0,0.0,31352.33,0.0,0.0,31352.33,143324.95,117865.92,0.004000000000814907,0.0,0.003599999996367842,0.0,0.0,0.0,0.003599999996367842,1,0,35,16,1,1,1,55,0,0,10
INV000455,28,46401.05,10,129922.94,1169306.46,18,105237.58,105237.58,0.0,0.0,0.0,210475.16,1379781.62,1299229.4000000001,1.4551915228366852e-11,2.3283064365386963e-10,0.002800000016577542,0.0,2.3283064365386963e-10,0.002800000016577542,0.0,1,0,40,20,1,2,1,42,0,0,6
INV000456,27,8334.26,0,0.0,225025.02,18,0.0,0.0,40504.5,0.0,0.0,40504.5,265529.52,225025.02000000002,0.0,2.9103830456733704e-11,0.003599999996367842,0.0,0.0,0.0,0.003599999996367842,1,0,28,21,1,1,1,59,0,0,6
INV000457,69,4570.9,0,0.0,315392.1,5,7884.8,7884.8,0.0,0.0,0.0,15769.6,331161.7,315392.1,0.0,0.0,0.004999999999199645,0.0,5.820766091346741e-11,0.004999999999199645,0.0,1,0,43,32,1,1,1,50,0,0,7
INV000458,36,1165.01,15,6291.05,35649.31,5,891.23,891.23,0.0,0.0,0.0,1782.46,37431.77,41940.36,0.0039999999999054126,0.0,0.005499999999756255,0.0,0.0,0.005499999999756255,0.0,1,0,37,23,1,1,1,67,0,0,2
INV000459,15,13405.36,10,20108.04,180972.36,28,25336.13,25336.13,0.0,0.0,0.0,50672.26,231644.62,201080.40000000002,0.0,2.9103830456733704e-11,0.000800000001618173,0.0,0.0,0.000800000001618173,0.0,1,0,57,14,1,1,1,60,0,0,4
INV000460,89,35.99,0,0.0,3203.11,18,288.28,288.28,0.0,0.0,0.0,576.56,3779.67,3203.11,0.0,0.0,0.0001999999999497959,0.0,0.0,0.0001999999999497959,0.0,1,0,28,25,1,1,2,58,0,0,4
INV000461,7,3552.15,0,0.0,24865.05,5,621.63,621.63,0.0,0.0,0.0,1243.26,26108.31,24865.05,0.0,0.0,0.007499999999936335,0.0,3.637978807091713e-12,0.007499999999936335,0.0,1,0,46,19,1,1,1,52,0,0,8
INV000462,40,10703.46,0,0.0,428138.4,18,38532.46,38532.46,0.0,0.0,0.0,77064.92,505203.32,428138.39999999997,0.0,5.820766091346741e-11,0.008000000001629815,0.0,0.0,0.008000000001629815,0.0,1,0,37,22,1,1,1,59,0,0,9
INV000463,22,31934.06,0,0.0,702549.32,28,0.0,0.0,196713.81,0.0,0.0,196713.81,899263.13,702549.3200000001,0.0,1.1641532182693481e-10,0.0004000000189989805,0.0,1.1641532182693481e-10,0.0,0.0004000000189989805,1,0,43,14,1,2,1,60,0,0,8
INV000464,52,6345.53,0,0.0,329967.56,28,46195.46,46195.46,0.0,0.0,0.0,92390.92,422358.48,329967.56,0.0,0.0,0.003200000006472692,0.0,0.0,0.003200000006472692,0.0,1,0,30,24,1,1,2,64,0,0,2
INV000465,84,84595.99,0,0.0,7106063.16,28,0.0,0.0,1989697.68,0.0,0.0,1989697.68,9095760.84,7106063.16,0.0,0.0,0.004800000227987766,0.0,0.0,0.0,0.004800000227987766,1,0,45,15,1,1,1,56,0,0,1
INV000466,23,2134.85,0,0.0,49101.55,5,1227.54,1227.54,0.0,0.0,0.0,2455.08,51556.63,49101.549999999996,0.0,7.275957614183426e-12,0.0025000000000545697,0.0,7.275957614183426e-12,0.0025000000000545697,0.0,1,0,43,11,1,1,1,53,0,0,2
INV000467,56,88056.48,15,739674.43,4191488.45,18,0.0,0.0,754467.92,0.0,0.0,754467.92,4945956.37,4931162.88,0.001999999978579581,4.656612873077393e-10,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,1,0,39,24,1,1,1,56,0,0,1
INV000468,13,1048.79,0,0.0,13634.27,5,340.86,340.86,0.0,0.0,0.0,681.72,14315.99,13634.27,0.0,0.0,0.006499999999959982,0.0,0.0,0.006499999999959982,0.0,1,0,36,16,1,1,1,48,0,0,3
INV000469,95,1787.03,0,0.0,169767.85,5,4244.2,4244.2,0.0,0.0,0.0,8488.4,178256.25,169767.85,0.0,0.0,0.007499999999708962,0.0,0.0,0.007499999999708962,0.0,1,0,46,23,1,1,1,52,0,0,6
INV000470,8,1725.37,10,1380.3,12422.66,28,1739.17,1739.17,0.0,0.0,0.0,3478.34,15901.0,13802.96,0.004000000000132786,0.0,0.004799999999704596,0.0,0.0,0.004799999999704596,0.0,2,1,46,26,2,2,2,59,0,0,12
INV000471,24,3391.23,0,0.0,81389.52,18,7325.06,7325.06,0.0,0.0,0.0,14650.12,96039.64,81389.52,0.0,0.0,0.006400000000212458,0.0,0.0,0.006400000000212458,0.0,1,0,37,23,1,1,1,39,0,0,4
INV000472,6,1703.67,0,0.0,10222.02,12,613.32,613.32,0.0,0.0,0.0,1226.64,11448.66,10222.02,0.0,0.0,0.002399999999852298,0.0,0.0,0.002399999999852298,0.0,1,0,38,25,1,2,1,63,0,0,12
INV000473,83,1036.68,0,0.0,86044.44,28,0.0,0.0,24092.44,0.0,0.0,24092.44,110136.88,86044.44,0.0,0.0,0.003200000002834713,0.0,0.0,0.0,0.003200000002834713,1,0,38,21,1,1,1,64,0,0,10
