invoice_no,actual_anomaly,anomaly_type
INV005006,0,Normal
INV005007,0,Normal
INV005008,0,Normal
INV005009,0,Normal
INV005010,0,Normal
INV005011,0,Normal
INV005012,0,Normal
INV005013,0,Normal
INV005014,0,Normal
INV005015,0,Normal
INV005016,0,Normal
INV005017,0,Normal
INV005018,0,Normal
INV005019,0,Normal
INV005020,0,Normal
INV005021,0,Normal
INV005022,0,Normal
INV005023,0,Normal
INV005024,0,Normal
INV005025,0,Normal
INV005026,0,Normal
INV005027,0,Normal
INV005028,0,Normal
INV005029,0,Normal
INV005030,0,Normal
INV005031,0,Normal
INV005032,0,Normal
INV005033,0,Normal
INV005034,0,Normal
INV005035,0,Normal
INV005036,0,Normal
INV005037,0,Normal
INV005038,0,Normal
INV005039,0,Normal
INV005040,0,Normal
INV005041,0,Normal
INV005042,0,Normal
INV005043,0,Normal
INV005044,0,Normal
INV005045,0,Normal
INV005046,0,Normal
INV005047,0,Normal
INV005048,0,Normal
INV005049,0,Normal
INV005050,0,Normal
INV005051,0,Normal
INV005052,0,Normal
INV005053,0,Normal
INV005054,0,Normal
INV005055,0,Normal
INV005056,0,Normal
INV005057,0,Normal
INV005058,0,Normal
INV005059,0,Normal
INV005060,0,Normal
INV005062,0,Normal
INV005063,0,Normal
INV005064,0,Normal
INV005065,0,Normal
INV005066,0,Normal
INV005067,0,Normal
INV005068,0,Normal
INV005069,0,Normal
INV005070,0,Normal
INV005071,0,Normal
INV005072,0,Normal
INV005073,0,Normal
INV005074,0,Normal
INV005075,0,Normal
INV005076,0,Normal
INV005077,0,Normal
INV005079,0,Normal
INV005081,0,Normal
INV005082,0,Normal
INV005083,0,Normal
INV005084,0,Normal
INV005085,0,Normal
INV005086,0,Normal
INV005087,0,Normal
INV005088,0,Normal
INV005089,0,Normal
INV005090,0,Normal
INV005091,0,Normal
INV005092,0,Normal
INV005093,0,Normal
INV005094,0,Normal
INV005095,0,Normal
INV005096,0,Normal
INV005097,0,Normal
INV005098,0,Normal
INV005099,0,Normal
INV005100,0,Normal
INV005101,0,Normal
INV005102,0,Normal
INV005104,0,Normal
INV005105,0,Normal
INV005106,0,Normal
INV005107,0,Normal
INV005108,0,Normal
INV005109,0,Normal
INV005110,0,Normal
INV005111,0,Normal
INV005112,0,Normal
INV005113,0,Normal
INV005114,0,Normal
INV005115,0,Normal
INV005116,0,Normal
INV005117,0,Normal
INV005118,0,Normal
INV005119,0,Normal
INV005120,0,Normal
INV005121,0,Normal
INV005122,0,Normal
INV005123,0,Normal
INV005124,0,Normal
INV005125,0,Normal
INV005126,0,Normal
INV005127,0,Normal
INV005128,0,Normal
INV005129,0,Normal
INV005130,0,Normal
INV005131,0,Normal
INV005132,0,Normal
INV005133,0,Normal
INV005134,0,Normal
INV005135,0,Normal
INV005136,0,Normal
INV005137,0,Normal
INV005138,0,Normal
INV005139,0,Normal
INV005140,0,Normal
INV005141,0,Normal
INV005142,0,Normal
INV005143,0,Normal
INV005144,0,Normal
INV005145,0,Normal
INV005146,0,Normal
INV005147,0,Normal
INV005148,0,Normal
INV005149,0,Normal
INV005151,0,Normal
INV005153,0,Normal
INV005154,0,Normal
INV005155,0,Normal
INV005156,0,Normal
INV005157,0,Normal
INV005158,0,Normal
INV005159,0,Normal
INV005160,0,Normal
INV005161,0,Normal
INV005162,0,Normal
INV005163,0,Normal
INV005165,0,Normal
INV005166,0,Normal
INV005167,0,Normal
INV005168,0,Normal
INV005169,0,Normal
INV005170,0,Normal
INV005171,0,Normal
INV005172,0,Normal
INV005173,0,Normal
INV005174,0,Normal
INV005175,0,Normal
INV005177,0,Normal
INV005178,0,Normal
INV005179,0,Normal
INV005180,0,Normal
INV005181,0,Normal
INV005182,0,Normal
INV005183,0,Normal
INV005184,0,Normal
INV005185,0,Normal
INV005186,0,Normal
INV005187,0,Normal
INV005188,0,Normal
INV005189,0,Normal
INV005190,0,Normal
INV005191,0,Normal
INV005192,0,Normal
INV005193,0,Normal
INV005194,0,Normal
INV005195,0,Normal
INV005196,0,Normal
INV005197,0,Normal
INV005198,0,Normal
INV005199,0,Normal
INV005200,0,Normal
INV005201,0,Normal
INV005202,0,Normal
INV005203,0,Normal
INV005204,0,Normal
INV005205,0,Normal
INV005206,0,Normal
INV005207,0,Normal
INV005209,0,Normal
INV005210,0,Normal
INV005211,0,Normal
INV005212,0,Normal
INV005213,0,Normal
INV005215,0,Normal
INV005216,0,Normal
INV005217,0,Normal
INV005218,0,Normal
INV005220,0,Normal
INV005221,0,Normal
INV005222,0,Normal
INV005223,0,Normal
INV005224,0,Normal
INV005225,0,Normal
INV005226,0,Normal
INV005227,0,Normal
INV005228,0,Normal
INV005229,0,Normal
INV005230,0,Normal
INV005231,0,Normal
INV005232,0,Normal
INV005233,0,Normal
INV005234,0,Normal
INV005235,0,Normal
INV005236,0,Normal
INV005237,0,Normal
INV005238,0,Normal
INV005239,0,Normal
INV005240,0,Normal
INV005241,0,Normal
INV005242,0,Normal
INV005244,0,Normal
INV005245,0,Normal
INV005246,0,Normal
INV005247,0,Normal
INV005248,0,Normal
INV005249,0,Normal
INV005250,0,Normal
INV005251,0,Normal
INV005252,0,Normal
INV005253,0,Normal
INV005254,0,Normal
INV005255,0,Normal
INV005256,0,Normal
INV005257,0,Normal
INV005258,0,Normal
INV005259,0,Normal
INV005260,0,Normal
INV005261,0,Normal
INV005262,0,Normal
INV005263,0,Normal
INV005264,0,Normal
INV005265,0,Normal
INV005266,0,Normal
INV005267,0,Normal
INV005268,0,Normal
INV005269,0,Normal
INV005270,0,Normal
INV005271,0,Normal
INV005272,0,Normal
INV005273,0,Normal
INV005274,0,Normal
INV005275,0,Normal
INV005276,0,Normal
INV005277,0,Normal
INV005278,0,Normal
INV005279,0,Normal
INV005280,0,Normal
INV005281,0,Normal
INV005282,0,Normal
INV005283,0,Normal
INV005285,0,Normal
INV005286,0,Normal
INV005287,0,Normal
INV005288,0,Normal
INV005290,0,Normal
INV005291,0,Normal
INV005293,0,Normal
INV005294,0,Normal
INV005295,0,Normal
INV005296,0,Normal
INV005297,0,Normal
INV005298,0,Normal
INV005299,0,Normal
INV005300,0,Normal
INV005301,0,Normal
INV005302,0,Normal
INV005303,0,Normal
INV005305,0,Normal
INV005306,0,Normal
INV005307,0,Normal
INV005308,0,Normal
INV005309,0,Normal
INV005310,0,Normal
INV005311,0,Normal
INV005312,0,Normal
INV005313,0,Normal
INV005314,0,Normal
INV005315,0,Normal
INV005317,0,Normal
INV005318,0,Normal
INV005320,0,Normal
INV005321,0,Normal
INV005322,0,Normal
INV005323,0,Normal
INV005324,0,Normal
INV005325,0,Normal
INV005326,0,Normal
INV005327,0,Normal
INV005328,0,Normal
INV005329,0,Normal
INV005331,0,Normal
INV005332,0,Normal
INV005333,0,Normal
INV005334,0,Normal
INV005335,0,Normal
INV005336,0,Normal
INV005337,0,Normal
INV005338,0,Normal
INV005339,0,Normal
INV005340,0,Normal
INV005341,0,Normal
INV005342,0,Normal
INV005343,0,Normal
INV005344,0,Normal
INV005345,0,Normal
INV005346,0,Normal
INV005347,0,Normal
INV005348,0,Normal
INV005349,0,Normal
INV005350,0,Normal
INV005351,0,Normal
INV005352,0,Normal
INV005353,0,Normal
INV005354,0,Normal
INV005355,0,Normal
INV005356,0,Normal
INV005357,0,Normal
INV005358,0,Normal
INV005359,0,Normal
INV005360,0,Normal
INV005361,0,Normal
INV005362,0,Normal
INV005364,0,Normal
INV005365,0,Normal
INV005366,0,Normal
INV005367,0,Normal
INV005368,0,Normal
INV005369,0,Normal
INV005370,0,Normal
INV005371,0,Normal
INV005372,0,Normal
INV005373,0,Normal
INV005374,0,Normal
INV005375,0,Normal
INV005376,0,Normal
INV005377,0,Normal
INV005378,0,Normal
INV005379,0,Normal
INV005380,0,Normal
INV005381,0,Normal
INV005382,0,Normal
INV005383,0,Normal
INV005384,0,Normal
INV005385,0,Normal
INV005386,0,Normal
INV005387,0,Normal
INV005388,0,Normal
INV005389,0,Normal
INV005390,0,Normal
INV005391,0,Normal
INV005392,0,Normal
INV005393,0,Normal
INV005394,0,Normal
INV005395,0,Normal
INV005396,0,Normal
INV005397,0,Normal
INV005398,0,Normal
INV005399,0,Normal
INV005400,0,Normal
INV005402,0,Normal
INV005403,0,Normal
INV005404,0,Normal
INV005405,0,Normal
INV005406,0,Normal
INV005407,0,Normal
INV005408,0,Normal
INV005409,0,Normal
INV005410,0,Normal
INV005411,0,Normal
INV005412,0,Normal
INV005413,0,Normal
INV005414,0,Normal
INV005415,0,Normal
INV005416,0,Normal
INV005417,0,Normal
INV005418,0,Normal
INV005419,0,Normal
INV005420,0,Normal
INV005421,0,Normal
INV005422,0,Normal
INV005423,0,Normal
INV005424,0,Normal
INV005425,0,Normal
INV005426,0,Normal
INV005427,0,Normal
INV005428,0,Normal
INV005429,0,Normal
INV005430,0,Normal
INV005431,0,Normal
INV005432,0,Normal
INV005433,0,Normal
INV005434,0,Normal
INV005435,0,Normal
INV005436,0,Normal
INV005437,0,Normal
INV005438,0,Normal
INV005439,0,Normal
INV005440,0,Normal
INV005441,0,Normal
INV005442,0,Normal
INV005443,0,Normal
INV005444,0,Normal
INV005445,0,Normal
INV005446,0,Normal
INV005447,0,Normal
INV005448,0,Normal
INV005449,0,Normal
INV005450,0,Normal
INV005451,0,Normal
INV005452,0,Normal
INV005453,0,Normal
INV005454,0,Normal
INV005455,0,Normal
INV005456,0,Normal
INV005457,0,Normal
INV005458,0,Normal
INV005459,0,Normal
INV005460,0,Normal
INV005461,0,Normal
INV005462,0,Normal
INV005463,0,Normal
INV005464,0,Normal
INV005465,0,Normal
INV005466,0,Normal
INV005467,0,Normal
INV005468,0,Normal
INV005469,0,Normal
INV005470,0,Normal
INV005471,0,Normal
INV005472,0,Normal
INV005473,0,Normal
INV005474,0,Normal
INV005475,0,Normal
INV005476,0,Normal
INV005477,0,Normal
INV005478,0,Normal
INV005479,0,Normal
INV005480,0,Normal
INV005481,0,Normal
INV005482,0,Normal
INV005483,0,Normal
INV005484,0,Normal
INV005485,0,Normal
INV005486,0,Normal
INV005487,0,Normal
INV005488,0,Normal
INV005489,0,Normal
INV005490,0,Normal
INV005491,0,Normal
INV005492,0,Normal
INV005493,0,Normal
INV005494,0,Normal
INV005495,0,Normal
INV005496,0,Normal
INV005497,0,Normal
INV005498,0,Normal
INV005499,0,Normal
INV005500,0,Normal
INV005502,0,Normal
INV005504,0,Normal
INV005505,0,Normal
INV005506,0,Normal
INV005507,0,Normal
INV005509,0,Normal
INV005510,0,Normal
INV005511,0,Normal
INV005512,0,Normal
INV005513,0,Normal
INV005514,0,Normal
INV005515,0,Normal
INV005516,0,Normal
INV005517,0,Normal
INV005518,0,Normal
INV005519,0,Normal
INV005520,0,Normal
INV005521,0,Normal
INV005522,0,Normal
INV005523,0,Normal
INV005524,0,Normal
INV005525,0,Normal
INV005526,0,Normal
INV005527,0,Normal
INV005528,0,Normal
INV005529,0,Normal
INV005530,0,Normal
INV005531,0,Normal
INV005532,0,Normal
INV005533,0,Normal
INV005534,0,Normal
INV005535,0,Normal
INV005536,0,Normal
INV005537,0,Normal
INV005538,0,Normal
INV005540,0,Normal
INV005541,0,Normal
INV005542,0,Normal
INV005544,0,Normal
INV005545,0,Normal
INV005546,0,Normal
INV005547,0,Normal
INV005548,0,Normal
INV005549,0,Normal
INV005550,0,Normal
INV005551,0,Normal
INV005552,0,Normal
INV005553,0,Normal
INV005554,0,Normal
INV005555,0,Normal
INV005556,0,Normal
INV005557,0,Normal
INV005558,0,Normal
INV005559,0,Normal
INV005560,0,Normal
INV005561,0,Normal
INV005562,0,Normal
INV005563,0,Normal
INV005564,0,Normal
INV005565,0,Normal
INV005566,0,Normal
INV005567,0,Normal
INV005568,0,Normal
INV005569,0,Normal
INV005570,0,Normal
INV005571,0,Normal
INV005572,0,Normal
INV005573,0,Normal
INV005574,0,Normal
INV005575,0,Normal
INV005576,0,Normal
INV005577,0,Normal
INV005578,0,Normal
INV005579,0,Normal
INV005580,0,Normal
INV005581,0,Normal
INV005582,0,Normal
INV005584,0,Normal
INV005585,0,Normal
INV005586,0,Normal
INV005588,0,Normal
INV005589,0,Normal
INV005590,0,Normal
INV005591,0,Normal
INV005592,0,Normal
INV005593,0,Normal
INV005594,0,Normal
INV005595,0,Normal
INV005596,0,Normal
INV005597,0,Normal
INV005598,0,Normal
INV005599,0,Normal
INV005600,0,Normal
INV005601,0,Normal
INV005602,0,Normal
INV005603,0,Normal
INV005604,0,Normal
INV005605,0,Normal
INV005606,0,Normal
INV005607,0,Normal
INV005608,0,Normal
INV005609,0,Normal
INV005610,0,Normal
INV005611,0,Normal
INV005612,0,Normal
INV005613,0,Normal
INV005614,0,Normal
INV005615,0,Normal
INV005616,0,Normal
INV005617,0,Normal
INV005618,0,Normal
INV005619,0,Normal
INV005620,0,Normal
INV005621,0,Normal
INV005622,0,Normal
INV005623,0,Normal
INV005624,0,Normal
INV005625,0,Normal
INV005626,0,Normal
INV005627,0,Normal
INV005628,0,Normal
INV005629,0,Normal
INV005630,0,Normal
INV005631,0,Normal
INV005632,0,Normal
INV005633,0,Normal
INV005634,0,Normal
INV005635,0,Normal
INV005636,0,Normal
INV005637,0,Normal
INV005638,0,Normal
INV005639,0,Normal
INV005640,0,Normal
INV005641,0,Normal
INV005642,0,Normal
INV005643,0,Normal
INV005644,0,Normal
INV005645,0,Normal
INV005646,0,Normal
INV005647,0,Normal
INV005648,0,Normal
INV005649,0,Normal
INV005650,0,Normal
INV005651,0,Normal
INV005652,0,Normal
INV005653,0,Normal
INV005654,0,Normal
INV005655,0,Normal
INV005656,0,Normal
INV005657,0,Normal
INV005658,0,Normal
INV005659,0,Normal
INV005660,0,Normal
INV005662,0,Normal
INV005663,0,Normal
INV005664,0,Normal
INV005665,0,Normal
INV005666,0,Normal
INV005667,0,Normal
INV005668,0,Normal
INV005669,0,Normal
INV005670,0,Normal
INV005671,0,Normal
INV005672,0,Normal
INV005673,0,Normal
INV005674,0,Normal
INV005675,0,Normal
INV005676,0,Normal
INV005677,0,Normal
INV005679,0,Normal
INV005680,0,Normal
INV005681,0,Normal
INV005682,0,Normal
INV005683,0,Normal
INV005684,0,Normal
INV005685,0,Normal
INV005686,0,Normal
INV005687,0,Normal
INV005688,0,Normal
INV005689,0,Normal
INV005690,0,Normal
INV005691,0,Normal
INV005692,0,Normal
INV005693,0,Normal
INV005694,0,Normal
INV005695,0,Normal
INV005696,0,Normal
INV005697,0,Normal
INV005698,0,Normal
INV005699,0,Normal
INV005700,0,Normal
INV005701,0,Normal
INV005702,0,Normal
INV005703,0,Normal
INV005704,0,Normal
INV005705,0,Normal
INV005706,0,Normal
INV005707,0,Normal
INV005708,0,Normal
INV005709,0,Normal
INV005710,0,Normal
INV005711,0,Normal
INV005712,0,Normal
INV005713,0,Normal
INV005714,0,Normal
INV005715,0,Normal
INV005716,0,Normal
INV005717,0,Normal
INV005718,0,Normal
INV005719,0,Normal
INV005720,0,Normal
INV005721,0,Normal
INV005722,0,Normal
INV005723,0,Normal
INV005724,0,Normal
INV005725,0,Normal
INV005726,0,Normal
INV005727,0,Normal
INV005728,0,Normal
INV005729,0,Normal
INV005730,0,Normal
INV005731,0,Normal
INV005732,0,Normal
INV005733,0,Normal
INV005734,0,Normal
INV005735,0,Normal
INV005736,0,Normal
INV005737,0,Normal
INV005738,0,Normal
INV005739,0,Normal
INV005740,0,Normal
INV005741,0,Normal
INV005742,0,Normal
INV005743,0,Normal
INV005744,0,Normal
INV005745,0,Normal
INV005746,0,Normal
INV005747,0,Normal
INV005748,0,Normal
INV005749,0,Normal
INV005750,0,Normal
INV005751,0,Normal
INV005752,0,Normal
INV005753,0,Normal
INV005754,0,Normal
INV005755,0,Normal
INV005756,0,Normal
INV005758,0,Normal
INV005759,0,Normal
INV005760,0,Normal
INV005761,0,Normal
INV005762,0,Normal
INV005763,0,Normal
INV005764,0,Normal
INV005765,0,Normal
INV005766,0,Normal
INV005767,0,Normal
INV005768,0,Normal
INV005769,0,Normal
INV005770,0,Normal
INV005771,0,Normal
INV005772,0,Normal
INV005773,0,Normal
INV005774,0,Normal
INV005775,0,Normal
INV005776,0,Normal
INV005777,0,Normal
INV005778,0,Normal
INV005779,0,Normal
INV005780,0,Normal
INV005782,0,Normal
INV005783,0,Normal
INV005784,0,Normal
INV005785,0,Normal
INV005786,0,Normal
INV005787,0,Normal
INV005788,0,Normal
INV005789,0,Normal
INV005791,0,Normal
INV005792,0,Normal
INV005793,0,Normal
INV005794,0,Normal
INV005795,0,Normal
INV005796,0,Normal
INV005798,0,Normal
INV005799,0,Normal
INV005800,0,Normal
INV005801,0,Normal
INV005802,0,Normal
INV005803,0,Normal
INV005804,0,Normal
INV005805,0,Normal
INV005806,0,Normal
INV005807,0,Normal
INV005808,0,Normal
INV005809,0,Normal
INV005810,0,Normal
INV005811,0,Normal
INV005812,0,Normal
INV005813,0,Normal
INV005814,0,Normal
INV005815,0,Normal
INV005816,0,Normal
INV005817,0,Normal
INV005818,0,Normal
INV005819,0,Normal
INV005820,0,Normal
INV005821,0,Normal
INV005822,0,Normal
INV005823,0,Normal
INV005824,0,Normal
INV005825,0,Normal
INV005826,0,Normal
INV005827,0,Normal
INV005828,0,Normal
INV005829,0,Normal
INV005830,0,Normal
INV005831,0,Normal
INV005832,0,Normal
INV005833,0,Normal
INV005834,0,Normal
INV005835,0,Normal
INV005836,0,Normal
INV005837,0,Normal
INV005838,0,Normal
INV005839,0,Normal
INV005840,0,Normal
INV005841,0,Normal
INV005842,0,Normal
INV005843,0,Normal
INV005844,0,Normal
INV005845,0,Normal
INV005846,0,Normal
INV005847,0,Normal
INV005848,0,Normal
INV005849,0,Normal
INV005850,0,Normal
INV005851,0,Normal
INV005852,0,Normal
INV005853,0,Normal
INV005854,0,Normal
INV005855,0,Normal
INV005856,0,Normal
INV005857,0,Normal
INV005858,0,Normal
INV005859,0,Normal
INV005860,0,Normal
INV005861,0,Normal
INV005862,0,Normal
INV005863,0,Normal
INV005864,0,Normal
INV005865,0,Normal
INV005866,0,Normal
INV005867,0,Normal
INV005868,0,Normal
INV005869,0,Normal
INV005870,0,Normal
INV005871,0,Normal
INV005872,0,Normal
INV005873,0,Normal
INV005874,0,Normal
INV005875,0,Normal
INV005876,0,Normal
INV005877,0,Normal
INV005878,0,Normal
INV005879,0,Normal
INV005880,0,Normal
INV005881,0,Normal
INV005882,0,Normal
INV005883,0,Normal
INV005884,0,Normal
INV005885,0,Normal
INV005886,0,Normal
INV005887,0,Normal
INV005888,0,Normal
INV005889,0,Normal
INV005890,0,Normal
INV005891,0,Normal
INV005892,0,Normal
INV005893,0,Normal
INV005894,0,Normal
INV005895,0,Normal
INV005896,0,Normal
INV005897,0,Normal
INV005898,0,Normal
INV005899,0,Normal
INV005900,0,Normal
INV005901,0,Normal
INV005902,0,Normal
INV005903,0,Normal
INV005904,0,Normal
INV005905,0,Normal
INV005906,0,Normal
INV005907,0,Normal
INV005908,0,Normal
INV005909,0,Normal
INV005911,0,Normal
INV005912,0,Normal
INV005913,0,Normal
INV005914,0,Normal
INV005915,0,Normal
INV005916,0,Normal
INV005917,0,Normal
INV005918,0,Normal
INV005919,0,Normal
INV005920,0,Normal
INV005921,0,Normal
INV005922,0,Normal
INV005923,0,Normal
INV005924,0,Normal
INV005925,0,Normal
INV005926,0,Normal
INV005928,0,Normal
INV005930,0,Normal
INV005931,0,Normal
INV005932,0,Normal
INV005934,0,Normal
INV005935,0,Normal
INV005936,0,Normal
INV005937,0,Normal
INV005938,0,Normal
INV005939,0,Normal
INV005940,0,Normal
INV005941,0,Normal
INV005942,0,Normal
INV005943,0,Normal
INV005944,0,Normal
INV005945,0,Normal
INV005946,0,Normal
INV005947,0,Normal
INV005948,0,Normal
INV005949,0,Normal
INV005950,0,Normal
INV005951,0,Normal
INV005952,0,Normal
INV005953,0,Normal
INV005955,0,Normal
INV005956,0,Normal
INV005957,0,Normal
INV005958,0,Normal
INV005959,0,Normal
INV005960,0,Normal
INV005961,0,Normal
INV005962,0,Normal
INV005963,0,Normal
INV005964,0,Normal
INV005965,0,Normal
INV005966,0,Normal
INV005967,0,Normal
INV005968,0,Normal
INV005969,0,Normal
INV005970,0,Normal
INV005971,0,Normal
INV005972,0,Normal
INV005973,0,Normal
INV005974,0,Normal
INV005975,0,Normal
INV005976,0,Normal
INV005977,0,Normal
INV005978,0,Normal
INV005979,0,Normal
INV005980,0,Normal
INV005981,0,Normal
INV005982,0,Normal
INV005983,0,Normal
INV005985,0,Normal
INV005986,0,Normal
INV005987,0,Normal
INV005988,0,Normal
INV005989,0,Normal
INV005990,0,Normal
INV005991,0,Normal
INV005992,0,Normal
INV005993,0,Normal
INV005994,0,Normal
INV005995,0,Normal
INV005996,0,Normal
INV005997,0,Normal
INV005998,0,Normal
INV005999,0,Normal
INV006000,0,Normal
INV006001,0,Normal
INV006002,0,Normal
INV006003,0,Normal
INV006004,0,Normal
INV006005,0,Normal
INV006006,0,Normal
INV006007,0,Normal
INV006008,0,Normal
INV006009,0,Normal
INV006010,0,Normal
INV006011,0,Normal
INV006012,0,Normal
INV006013,0,Normal
INV006014,0,Normal
INV006016,0,Normal
INV006017,0,Normal
INV006018,0,Normal
INV006019,0,Normal
INV006020,0,Normal
INV006021,0,Normal
INV006022,0,Normal
INV006023,0,Normal
INV006024,0,Normal
INV006025,0,Normal
INV006026,0,Normal
INV006027,0,Normal
INV006028,0,Normal
INV006029,0,Normal
INV006030,0,Normal
INV006031,0,Normal
INV006032,0,Normal
INV006033,0,Normal
INV006034,0,Normal
INV006035,0,Normal
INV006036,0,Normal
INV006037,0,Normal
INV006038,0,Normal
INV006039,0,Normal
INV006040,0,Normal
INV006041,0,Normal
INV006042,0,Normal
INV006043,0,Normal
INV006045,0,Normal
INV006046,0,Normal
INV006047,0,Normal
INV006048,0,Normal
INV006049,0,Normal
INV006051,0,Normal
INV006052,0,Normal
INV006053,0,Normal
INV006054,0,Normal
INV006055,0,Normal
INV006056,0,Normal
INV006058,0,Normal
INV006059,0,Normal
INV006060,0,Normal
INV006061,0,Normal
INV006062,0,Normal
INV006063,0,Normal
INV006064,0,Normal
INV006065,0,Normal
INV006066,0,Normal
INV006067,0,Normal
INV006068,0,Normal
INV006069,0,Normal
INV006070,0,Normal
INV006071,0,Normal
INV006072,0,Normal
INV006074,0,Normal
INV006075,0,Normal
INV006076,0,Normal
INV006077,0,Normal
INV006078,0,Normal
INV006079,0,Normal
INV006080,0,Normal
INV006081,0,Normal
INV006082,0,Normal
INV006083,0,Normal
INV006084,0,Normal
INV006085,0,Normal
INV006086,0,Normal
INV006087,0,Normal
INV006088,0,Normal
INV006089,0,Normal
INV006091,0,Normal
INV006092,0,Normal
INV006093,0,Normal
INV006094,0,Normal
INV006095,0,Normal
INV006096,0,Normal
INV006097,0,Normal
INV006098,0,Normal
INV006099,0,Normal
INV006100,0,Normal
INV006101,0,Normal
INV006102,0,Normal
INV006103,0,Normal
INV006104,0,Normal
INV006105,0,Normal
INV006106,0,Normal
INV006107,0,Normal
INV006108,0,Normal
INV006109,0,Normal
INV006110,0,Normal
INV006111,0,Normal
INV006112,0,Normal
INV006113,0,Normal
INV006114,0,Normal
INV006115,0,Normal
INV006116,0,Normal
INV006117,0,Normal
INV006118,0,Normal
INV006119,0,Normal
INV006120,0,Normal
INV006121,0,Normal
INV006122,0,Normal
INV006123,0,Normal
INV006124,0,Normal
INV006125,0,Normal
INV006126,0,Normal
INV006127,0,Normal
INV006128,0,Normal
INV006129,0,Normal
INV006130,0,Normal
INV006131,0,Normal
INV006132,0,Normal
INV006133,0,Normal
INV006134,0,Normal
INV006136,0,Normal
INV006137,0,Normal
INV006138,0,Normal
INV006139,0,Normal
INV006140,0,Normal
INV006141,0,Normal
INV006142,0,Normal
INV006143,0,Normal
INV006144,0,Normal
INV006145,0,Normal
INV006146,0,Normal
INV006147,0,Normal
INV006148,0,Normal
INV006149,0,Normal
INV006150,0,Normal
INV006151,0,Normal
