invoice_no,isolation_prediction,isolation_anomaly,isolation_score
INV006534,1,0,0.37444382741358906
INV006535,1,0,0.39682244315732684
INV006536,1,0,0.3629797647298707
INV006537,1,0,0.35871128460713503
INV006538,1,0,0.3372543857834381
INV006539,1,0,0.3504405078282012
INV006540,1,0,0.3478683008016992
INV006541,1,0,0.3919936700376275
INV006542,1,0,0.3939000800679801
INV006543,1,0,0.39592746548165797
INV006544,1,0,0.3553686972751075
INV006545,-1,1,0.5377254172604103
INV006546,1,0,0.3540853418224793
INV006547,1,0,0.3768818091367214
INV006548,1,0,0.3461138430537838
INV006549,1,0,0.3877208109550773
INV006550,1,0,0.3549782399629633
INV006551,1,0,0.3809467040113684
INV006552,1,0,0.3830122285307979
INV006553,1,0,0.3379253284017021
INV006554,1,0,0.4141169100232278
INV006555,1,0,0.3575256836821963
INV006556,1,0,0.3720270119782613
INV006557,-1,1,0.5261341156391112
INV006558,1,0,0.3696861144283598
INV006559,1,0,0.3660516145469687
INV006560,1,0,0.37087158129001574
INV006561,1,0,0.43394799573993786
INV006562,-1,1,0.5051563084848327
INV006563,1,0,0.3575003936900446
INV006564,1,0,0.33850487675565133
INV006565,1,0,0.451893300540089
INV006566,1,0,0.3846172425198364
INV006567,1,0,0.36965286731147473
INV006568,1,0,0.39606661795162446
INV006569,1,0,0.35795513066901724
INV006570,1,0,0.39059690998922797
INV006571,1,0,0.34642070057314195
INV006572,1,0,0.34297372879072663
INV006573,1,0,0.35721664856666274
INV006574,1,0,0.35096512091089843
INV006575,1,0,0.4345543885664066
INV006576,1,0,0.37012591161858244
INV006577,1,0,0.3868052371857286
INV006578,1,0,0.4449234674089074
INV006579,1,0,0.39179424741755536
INV006580,1,0,0.38073822481758507
INV006581,-1,1,0.5358750688435046
INV006582,1,0,0.3522943465274501
INV006583,1,0,0.3381502135006657
INV006584,1,0,0.41391390672796674
INV006585,1,0,0.35884181228705275
INV006586,1,0,0.3520230179799857
INV006587,1,0,0.3909312934658925
INV006588,1,0,0.42843364429288056
INV006589,1,0,0.40597744819026027
INV006590,1,0,0.40751807219625635
INV006591,1,0,0.33875314068709556
INV006592,1,0,0.3418642033589256
INV006593,1,0,0.3563813413563147
INV006594,1,0,0.397914735481991
INV006595,1,0,0.411598871398882
INV006596,1,0,0.4468047510953791
INV006597,1,0,0.35386352447440017
INV006598,1,0,0.34282745766392275
INV006599,1,0,0.34217927537516646
INV006600,1,0,0.3383679818882678
INV006601,1,0,0.34122136199437264
INV006602,1,0,0.35765112709387226
INV006603,1,0,0.3643276094493193
INV006604,1,0,0.3456205136873666
INV006605,1,0,0.39602881668192325
INV006606,1,0,0.3952238040466561
INV006607,1,0,0.34725728238860487
INV006608,1,0,0.345983890134988
INV006609,1,0,0.3973559163110666
INV006610,1,0,0.3522540028911227
INV006611,1,0,0.3561986707226492
INV006612,1,0,0.3678510651293333
INV006613,1,0,0.3514465732967073
INV006614,1,0,0.3748812452659508
INV006615,1,0,0.36471239009101625
INV006616,1,0,0.3455446452407398
INV006617,1,0,0.3693954064810983
INV006618,1,0,0.3765564182416531
INV006619,1,0,0.34148511362127265
INV006620,1,0,0.4092164664067091
INV006621,1,0,0.3710438670891116
INV006622,1,0,0.3740318473653206
INV006623,1,0,0.33258563865787527
INV006624,1,0,0.3534071244031268
INV006625,1,0,0.34673191717211643
INV006626,1,0,0.3654578050022613
INV006627,1,0,0.3660132544554695
INV006628,1,0,0.40581637293785644
INV006629,1,0,0.380717771242615
INV006630,1,0,0.35840366114889277
INV006631,1,0,0.362248650339596
INV006632,1,0,0.38831186711116317
INV006633,1,0,0.3483688661654654
INV006634,1,0,0.35190573266289515
INV006635,1,0,0.40659368253810513
INV006636,1,0,0.37383428076280467
INV006637,1,0,0.36269297383729593
INV006638,1,0,0.3706825598669456
INV006639,1,0,0.3638560037119177
INV006640,1,0,0.3502149437956582
INV006641,1,0,0.33859826231326223
INV006642,1,0,0.40788449127491766
INV006643,1,0,0.35678567640594533
INV006644,1,0,0.4287942117644963
INV006645,1,0,0.3685630447667098
INV006646,-1,1,0.4916901036705714
INV006647,1,0,0.33538384716884984
INV006648,1,0,0.3764339336670679
INV006649,1,0,0.3684703289157865
INV006650,1,0,0.4592739561556323
INV006651,1,0,0.39941184263948043
INV006652,1,0,0.350770658817484
INV006653,-1,1,0.4967064232644439
INV006654,1,0,0.367733118376542
INV006655,1,0,0.40689121288237623
INV006656,1,0,0.35317458071597113
INV006657,1,0,0.4719547703034525
INV006658,1,0,0.3448736981320219
INV006659,1,0,0.33911210769088157
INV006660,1,0,0.3500996459990263
INV006661,1,0,0.3608522030857298
INV006662,1,0,0.3646022256467376
INV006663,1,0,0.370319555881702
INV006664,1,0,0.35387253284523457
INV006665,1,0,0.3528385865781563
INV006666,1,0,0.34268953939383745
INV006667,1,0,0.38209289832934656
INV006668,1,0,0.3557625560246578
INV006669,1,0,0.34432565667168813
INV006670,1,0,0.366099557467884
INV006671,1,0,0.3864584718775269
INV006672,1,0,0.3625074121412434
INV006673,1,0,0.37795078365821494
INV006674,1,0,0.37301828225799594
INV006675,1,0,0.34849924269210864
INV006676,-1,1,0.49796016896859835
INV006677,1,0,0.40777184740710476
INV006678,1,0,0.35560738562209615
INV006679,1,0,0.4509038874768425
INV006680,1,0,0.3525681669721285
INV006681,1,0,0.3668799498766419
INV006682,1,0,0.37001375128027236
INV006683,1,0,0.3978740404068991
INV006684,1,0,0.3547201775271026
INV006685,1,0,0.38993475707607284
INV006686,1,0,0.36579869312971924
INV006687,1,0,0.4858962951259334
INV006688,1,0,0.37558239976123475
INV006689,1,0,0.3417241180657701
INV006690,1,0,0.3503911839359785
INV006691,1,0,0.47755931057174517
INV006692,1,0,0.3775168000737629
INV006693,1,0,0.3545562268015808
INV006694,1,0,0.36451164801108077
INV006695,1,0,0.4047629203052879
INV006696,1,0,0.3556668965297968
INV006697,1,0,0.36219166206240894
INV006698,1,0,0.4062514586788852
INV006699,1,0,0.3435948042213795
INV006700,1,0,0.3670615169949548
INV006701,1,0,0.36207241948691943
INV006702,1,0,0.34580082260117173
INV006703,1,0,0.46880039169471466
INV006704,1,0,0.3703729420578947
INV006705,1,0,0.35900435685543836
INV006706,1,0,0.33929699526860463
INV006707,1,0,0.34184559501882855
INV006708,1,0,0.3852382765955441
INV006709,1,0,0.36739074419217255
INV006710,1,0,0.3837558837121384
INV006711,1,0,0.42112415116551977
INV006712,1,0,0.3830615114215751
INV006713,1,0,0.36136776667283493
INV006714,1,0,0.4203191622108989
INV006715,1,0,0.35320341025720964
INV006716,1,0,0.3458879067550271
INV006717,1,0,0.48188304721791936
INV006718,1,0,0.44866222193773
INV006719,1,0,0.35830313082360166
INV006720,1,0,0.3397251690990501
INV006721,1,0,0.3676861115720965
INV006722,1,0,0.34335655259789793
INV006723,1,0,0.36865327108378265
INV006724,1,0,0.3594489853547642
INV006725,-1,1,0.5408708305329303
INV006726,1,0,0.40381837479783306
INV006727,1,0,0.47818854150537865
INV006728,1,0,0.3657615343703211
INV006729,1,0,0.3503032525835745
INV006730,1,0,0.3571796303738377
INV006731,1,0,0.41511282291198787
INV006732,1,0,0.3471908613705315
INV006733,1,0,0.3456180589300452
INV006734,-1,1,0.5359026328624324
INV006735,1,0,0.34847960214097234
INV006736,1,0,0.35935647960149575
INV006737,1,0,0.3872791797318061
INV006738,1,0,0.388637863670734
INV006739,1,0,0.38212337263564916
INV006740,1,0,0.41907857667502313
INV006741,1,0,0.39773711433131964
INV006742,1,0,0.4609947615200095
INV006743,-1,1,0.5094172502640401
INV006744,1,0,0.35303843476403496
INV006745,1,0,0.34503606287580935
INV006746,1,0,0.35678777186578087
INV006747,1,0,0.4861989426586585
INV006748,1,0,0.377021426857482
INV006749,1,0,0.45195307627344905
INV006750,1,0,0.4369850765921977
INV006751,1,0,0.36923818072101156
INV006752,1,0,0.3788530470961917
INV006753,1,0,0.4638032901671284
INV006754,1,0,0.34726637891075324
INV006755,1,0,0.35410023819961833
INV006756,1,0,0.35246603971196677
INV006757,1,0,0.3574033612276429
INV006758,1,0,0.4674900371640523
INV006759,1,0,0.3416943827809617
INV006760,1,0,0.3743841223968852
INV006761,1,0,0.3990131310146699
INV006762,1,0,0.3514232990964496
INV006763,1,0,0.3503163076767395
INV006764,1,0,0.38668643311533407
INV006765,1,0,0.35702341624372863
INV006766,1,0,0.34507411199715465
INV006767,1,0,0.35578856624632393
INV006768,1,0,0.4361500368479187
INV006769,1,0,0.3701357521930132
INV006770,1,0,0.46837870708613893
INV006771,1,0,0.3882258012517828
INV006772,1,0,0.40036093479937623
INV006773,1,0,0.35697702785560886
INV006774,1,0,0.4180822929432659
INV006775,1,0,0.3814766028104705
INV006776,1,0,0.3612935219112647
INV006777,1,0,0.3965686709697659
INV006778,1,0,0.35187609073187265
INV006779,1,0,0.39771535599092517
INV006780,1,0,0.4448183157322407
INV006781,1,0,0.34573991727895825
INV006782,1,0,0.36576355210126665
INV006783,1,0,0.4336351210021357
INV006784,1,0,0.4409722010310197
INV006785,1,0,0.36134754593131035
INV006786,1,0,0.3576942175753233
INV006787,1,0,0.38869126264921405
INV006788,1,0,0.34032978613989806
INV006789,1,0,0.41698042100550187
INV006790,1,0,0.346493947927926
INV006791,1,0,0.4859813887411125
INV006792,1,0,0.3949555896626114
INV006793,1,0,0.3778180983790357
INV006794,1,0,0.3511017456473691
INV006795,1,0,0.44158697583216777
INV006796,1,0,0.3599175489294287
INV006797,1,0,0.3612805728719894
INV006798,1,0,0.34025294260401706
INV006799,-1,1,0.5139168094330303
INV006800,1,0,0.3376749364921655
INV006801,1,0,0.3642961662552784
INV006802,1,0,0.35742623708896953
INV006803,1,0,0.33435934939860357
INV006804,1,0,0.3636474756459972
INV006805,1,0,0.4117391970197928
INV006806,1,0,0.408658269498813
INV006807,1,0,0.3758047742264985
INV006808,1,0,0.3459824008924784
INV006809,-1,1,0.5016946166793146
INV006810,1,0,0.3474931577681433
INV006811,1,0,0.3659484886010494
INV006812,1,0,0.38728084293079323
INV006813,1,0,0.38109820511627956
INV006814,1,0,0.35201832713236875
INV006815,1,0,0.4527319198539372
INV006816,1,0,0.33806526683691895
INV006817,1,0,0.3676711294013679
INV006818,1,0,0.3616289692735167
INV006819,1,0,0.3962780389770269
INV006820,1,0,0.4194447498412541
INV006821,1,0,0.3331363737345846
INV006822,1,0,0.48293192778296923
INV006823,1,0,0.3670458609214919
INV006824,1,0,0.425977569078431
INV006825,1,0,0.40902489783966095
INV006826,1,0,0.36396077057392384
INV006827,1,0,0.44144871471141167
INV006828,1,0,0.365117390574707
INV006829,1,0,0.3757104339774963
INV006830,1,0,0.34350877294227694
INV006831,1,0,0.36884813519130527
INV006832,1,0,0.34824463619642415
INV006833,1,0,0.4403085387949075
INV006834,-1,1,0.5545134994521712
INV006835,1,0,0.38949006309294015
INV006836,1,0,0.3614613554520802
INV006837,1,0,0.3426461168111531
INV006838,1,0,0.34701724283588464
INV006839,1,0,0.3700039766563398
INV006840,1,0,0.3721337735937646
INV006841,1,0,0.35234862618273666
INV006842,1,0,0.3736061627934858
INV006843,1,0,0.36736256207544776
INV006844,-1,1,0.5192963036911281
INV006845,1,0,0.3794350127050286
INV006846,1,0,0.3364781640198597
INV006847,1,0,0.39553010092235347
INV006848,1,0,0.37068007863116614
INV006849,1,0,0.3740009543519871
INV006850,1,0,0.37192412301601613
INV006851,1,0,0.35154828560943197
INV006852,1,0,0.34811069342386486
INV006853,1,0,0.477191279814081
INV006854,1,0,0.45025866415361676
INV006855,1,0,0.406974796640528
INV006856,1,0,0.38562072959053595
INV006857,1,0,0.35782387289192746
INV006858,1,0,0.36664384158026897
INV006859,1,0,0.44396943891536056
INV006860,1,0,0.36195843308476316
INV006861,1,0,0.34400747192826653
INV006862,1,0,0.33983694790333246
INV006863,1,0,0.3740168616622995
INV006864,1,0,0.3709726086437736
INV006865,1,0,0.40363706965169893
INV006866,1,0,0.3377493653757376
INV006867,1,0,0.4512887834632856
INV006868,1,0,0.37034402119497467
INV006869,1,0,0.33791573706540595
INV006870,1,0,0.4318816589674996
INV006871,1,0,0.3640851841102412
INV006872,1,0,0.4071127393733391
INV006873,1,0,0.3544968176722027
INV006874,1,0,0.37768948782692274
INV006875,1,0,0.36108013049361115
INV006876,1,0,0.36535329118750015
INV006877,1,0,0.46973257387315187
INV006878,1,0,0.41530835068335925
INV006879,1,0,0.4159511620394694
INV006880,1,0,0.35753669915939645
INV006881,1,0,0.3505471457445503
INV006882,1,0,0.346927419627533
INV006883,1,0,0.4004544075316477
INV006884,1,0,0.3634360391168557
INV006885,-1,1,0.5095214533258873
INV006886,1,0,0.36708491734935583
INV006887,1,0,0.3362968283235945
INV006888,1,0,0.3846317839793803
INV006889,1,0,0.4612850767474248
INV006890,1,0,0.3751458029914177
INV006891,1,0,0.353572105932388
INV006892,1,0,0.38518726073424653
INV006893,1,0,0.3576431566957782
INV006894,-1,1,0.5427396755358594
INV006895,1,0,0.3793061657118875
INV006896,1,0,0.3489448446020593
INV006897,-1,1,0.5001669355230424
INV006898,1,0,0.3733658539051785
INV006899,1,0,0.35446433901554564
INV006900,1,0,0.3923674098177639
INV006901,1,0,0.3633392290621061
INV006902,1,0,0.37110008823605145
INV006903,1,0,0.3730042582267134
INV006904,1,0,0.37298121416656066
INV006905,1,0,0.3828459758444773
INV006906,1,0,0.33696768575329233
INV006907,1,0,0.3662037324694232
INV006908,1,0,0.3767666307468246
INV006909,1,0,0.3879042181592278
INV006910,1,0,0.3621871143775136
INV006911,1,0,0.376698875014674
INV006912,1,0,0.4340215209871027
INV006913,1,0,0.35476226789021426
INV006914,1,0,0.360914945993889
INV006915,1,0,0.3763914100509154
INV006916,1,0,0.46265176173183764
INV006917,1,0,0.3529809605454533
INV006918,1,0,0.35744496729010933
INV006919,1,0,0.3816678134105739
INV006920,1,0,0.4303226922540637
INV006921,1,0,0.3694767507520466
INV006922,1,0,0.3819195823784462
INV006923,1,0,0.3606648861096923
INV006924,1,0,0.370499211934616
INV006925,1,0,0.33703217975151417
INV006926,1,0,0.34976969075398895
INV006927,1,0,0.35676232514080597
INV006928,1,0,0.39319949367937806
INV006929,1,0,0.3878899167395908
INV006930,1,0,0.3699427164374871
INV006931,1,0,0.4069952410703823
INV006932,1,0,0.3369814344657246
INV006933,1,0,0.42958951022472935
INV006934,1,0,0.3545244541814838
INV006935,1,0,0.46934553568016457
INV006936,1,0,0.3762096951855843
INV006937,1,0,0.36441176638198314
INV006938,1,0,0.4554759485400154
INV006939,1,0,0.39907615580627576
INV006940,1,0,0.377844685415304
INV006941,1,0,0.3467556761964087
INV006942,1,0,0.3688294696775209
INV006943,1,0,0.3446578492398998
INV006944,1,0,0.3677077048937099
INV006945,1,0,0.45042047401765606
INV006946,1,0,0.38062721011312123
INV006947,1,0,0.3964091880055683
INV006948,1,0,0.3678576267621811
INV006949,1,0,0.34924338665481214
INV006950,1,0,0.35853447572649005
INV006951,1,0,0.3690107234205889
INV006952,1,0,0.3784794808943587
INV006953,1,0,0.33526984255545206
INV006954,1,0,0.3648212748878773
INV006955,1,0,0.3549429663349651
INV006956,1,0,0.36463092008785103
INV006957,1,0,0.404053528286496
INV006958,1,0,0.3567114917050031
INV006959,1,0,0.347187680231892
INV006960,1,0,0.4159919416730825
INV006961,1,0,0.3551796683868799
INV006962,-1,1,0.6693267206560587
INV006963,1,0,0.34840595617318293
INV006964,1,0,0.3787875381927728
INV006965,1,0,0.3874710108570362
INV006966,1,0,0.37261898980337327
INV006967,1,0,0.36410400074578475
INV006968,1,0,0.37075792536771507
INV006969,1,0,0.40968361999597425
INV006970,1,0,0.34670439277600845
INV006971,1,0,0.38004434111915003
INV006972,1,0,0.33987403834051044
INV006973,1,0,0.3452473254670333
INV006974,1,0,0.34454707071498947
INV006975,1,0,0.37056630697966414
INV006976,1,0,0.3700696650065519
INV006977,1,0,0.39904330003469823
INV006978,1,0,0.37977892737779845
INV006979,-1,1,0.6242544946643974
INV006980,1,0,0.3706681225683079
INV006981,1,0,0.3356234967186276
INV006982,-1,1,0.4989002352131962
INV006983,1,0,0.4220875451669141
INV006984,1,0,0.37691496394168955
INV006985,1,0,0.36821795091125287
INV006986,1,0,0.37291201861730144
INV006987,1,0,0.3709463080335753
INV006988,1,0,0.3566099130230816
INV006989,1,0,0.4448308558929602
INV006990,1,0,0.374803408938761
INV006991,1,0,0.35280400909732823
INV006992,1,0,0.3513551031497623
INV006993,1,0,0.39703555079434677
INV006994,1,0,0.37095725695569104
INV006995,1,0,0.3474611866659459
INV006996,1,0,0.46930468189568836
INV006997,1,0,0.35940983107040864
INV006998,1,0,0.3620336107148625
INV006999,1,0,0.427265139010355
INV007000,1,0,0.360457650051901
INV007001,1,0,0.47954349965677434
INV007002,1,0,0.36583406363358856
INV007003,1,0,0.46081538298710994
INV007004,1,0,0.35240200175174247
INV007005,-1,1,0.4944169016693692
INV007006,1,0,0.41082331088772406
INV007007,1,0,0.3788606788001381
INV007008,1,0,0.3912410806497868
INV007009,1,0,0.36099797007389156
INV007010,1,0,0.39050701790063014
INV007011,-1,1,0.5475957487044837
INV007012,1,0,0.37788420237545006
INV007013,1,0,0.35677177589787207
INV007014,1,0,0.35531543850629066
INV007015,1,0,0.3705051308962161
INV007016,1,0,0.33982166384874624
INV007017,-1,1,0.4998152288054471
INV007018,1,0,0.3647761777924452
INV007019,1,0,0.38054293882270235
INV007020,1,0,0.36802132749533156
INV007021,1,0,0.4386671813713088
INV007022,1,0,0.3413307094618678
INV007023,1,0,0.4195716909625865
INV007024,1,0,0.3615012471395818
INV007025,1,0,0.39454099367551154
INV007026,1,0,0.3545944789235888
INV007027,1,0,0.43036538521884615
INV007028,1,0,0.3656720721502135
INV007029,1,0,0.35329005547288356
INV007030,1,0,0.3546010324153594
INV007031,1,0,0.3502002456810097
INV007032,1,0,0.34448151270949934
INV007033,1,0,0.3880454537057365
INV007034,1,0,0.33633909648563326
INV007035,1,0,0.4000733449203642
INV007036,1,0,0.3706802892064408
INV007037,1,0,0.47084271239791403
INV007038,1,0,0.4863005102059893
INV007039,1,0,0.35219234357525586
INV007040,1,0,0.3701944198346178
INV007041,1,0,0.38143278048239404
INV007042,1,0,0.36279882243622824
INV007043,1,0,0.39072071520941215
INV007044,1,0,0.34532968978088924
INV007045,1,0,0.36398295353980276
INV007046,1,0,0.3526985397141368
INV007047,1,0,0.3558097729628588
INV007048,1,0,0.34930409046334954
INV007049,1,0,0.4289364961055429
INV007050,1,0,0.4558042326580434
INV007051,1,0,0.37784370069776985
INV007052,1,0,0.3349448969585068
INV007053,1,0,0.33401430952328653
INV007054,-1,1,0.6188603624553121
INV007055,1,0,0.35475422632633236
INV007056,1,0,0.43394889260800895
INV007057,1,0,0.36977039835812414
INV007058,1,0,0.37323053287613833
INV007059,1,0,0.36919049179411717
INV007060,1,0,0.3921260788760818
INV007061,1,0,0.3431703982644837
INV007062,1,0,0.3598497878680712
INV007063,1,0,0.3717866348891283
INV007064,1,0,0.47948820773052103
INV007065,1,0,0.36080634451623794
INV007066,1,0,0.37929851776888746
INV007067,1,0,0.4051245044389814
INV007068,1,0,0.3606286373414081
INV007069,1,0,0.34588463907134354
INV007070,1,0,0.3564737080728968
INV007071,1,0,0.37292137984302953
INV007072,1,0,0.3400982669003623
INV007073,1,0,0.3440451814590597
INV007074,-1,1,0.5366127116269145
INV007075,1,0,0.35748736853000723
INV007076,1,0,0.3512137153959702
INV007077,1,0,0.3731299188219947
INV007078,1,0,0.3653649399403189
INV007079,-1,1,0.505768468397331
INV007080,1,0,0.3656332754003076
INV007081,1,0,0.41815873711313234
INV007082,1,0,0.3715461824116469
INV007083,1,0,0.35899565790078763
INV007084,1,0,0.34762056513470724
INV007085,-1,1,0.5610792287647315
INV007086,1,0,0.3976439244905849
INV007087,1,0,0.3565443998718515
INV007088,1,0,0.3522824189351759
INV007089,1,0,0.3593221932044873
INV007090,1,0,0.47079748055740966
INV007091,1,0,0.3441758608951724
INV007092,1,0,0.3686404199148522
INV007093,1,0,0.3648231457652694
INV007094,1,0,0.3975239646472985
INV007095,1,0,0.402244944722327
INV007096,1,0,0.3417941379791647
INV007097,1,0,0.36248833585789947
INV007098,1,0,0.4074564785301993
INV007099,1,0,0.40337122753542415
INV007100,1,0,0.37198715089293816
INV007101,1,0,0.3551475806000263
INV007102,1,0,0.4255070754119765
INV007103,1,0,0.35110299060188094
INV007104,1,0,0.3836497626518226
