invoice_no,invoice_date,supplier_id,supplier_gstin,buyer_id,buyer_gstin,product_category,hsn_code,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,payment_method
INV004422,2025-06-06,S0486,29TKLES8748T2ZJ,B0006,07TVMAE6336Y2Z7,Furniture,9403,10,26333.91,15,39500.86,223838.24,18,20145.44,20145.44,0.0,0.0,0.0,40290.88,264129.12,Cheque
INV004423,2025-03-18,S0467,37ZWCWM9582X7ZP,B0459,21BWEAN1405G5ZX,Food,2106,13692,129.62,0,0.0,1774757.04,28,248465.99,248465.99,0.0,0.0,0.0,496931.98,2271689.02,UPI
INV004424,2025-07-15,S0043,28DMBJF3737N5ZF,B0929,27UWVFL4543G4Z3,Stationery,4820,55,1478.74,0,0.0,81330.7,12,4879.84,4879.84,0.0,0.0,0.0,9759.68,91090.38,Cheque
INV004425,2025-12-12,S0386,22SCLAF5252P3ZB,B0073,34UWPQZ6974F3Z6,Clothing,6109,98,1827.04,0,0.0,179049.92,12,10743.0,10743.0,0.0,0.0,0.0,21486.0,200535.92,Cash
INV004426,2025-11-03,S0227,14NGMBZ7098Q7ZX,B0277,21UMCTS3826G2ZE,Furniture,9403,56,3328.78,15,27961.75,158449.93,18,14260.49,14260.49,0.0,0.0,0.0,28520.98,186970.91,Cash
INV004427,2025-05-28,S0075,17LHZWC3326A7ZR,B0710,08YXXWR3638C5ZE,Pharmaceuticals,3004,54,3219.5,0,0.0,173853.0,28,24339.42,24339.42,0.0,0.0,0.0,48678.84,222531.84,Bank Transfer
INV004428,2025-07-26,S0153,12AIHRF6644K2ZZ,B0253,19WFUOC8937O7ZZ,Electronics,8504,93,1839.95,0,0.0,171115.35,18,15400.38,15400.38,0.0,0.0,0.0,30800.76,201916.11,Credit Card
INV004429,2025-12-20,S0006,30JZQOR8720K7ZR,B0985,30AEWPJ5368G8Z5,Food,2106,100,2169.07,0,0.0,216907.0,12,13014.42,13014.42,0.0,0.0,0.0,26028.84,242935.84,Cheque
INV004430,2025-04-18,S0237,15AVHVM3521H4ZR,B0291,23XKKZI0536N8ZW,Furniture,9403,49,19611.95,15,144147.83,816837.72,12,49010.26,49010.26,0.0,0.0,0.0,98020.52,914858.24,UPI
INV004431,2025-06-06,S0396,31SJWMD1070I7ZO,B0764,22ZXHQT4387T5ZL,Clothing,6109,33,1010.6,10,3334.98,30014.82,18,0.0,0.0,5402.67,0.0,0.0,5402.67,35417.49,Cheque
INV004432,2025-12-08,S0252,23VKTFB3596P4Z4,B0656,33UKEQM5697V8Z9,Furniture,9403,99,46047.13,70,3191066.11,1367599.76,12,0.0,0.0,164111.97,0.0,0.0,164111.97,1531711.73,Credit Card
INV004433,2025-02-24,S0082,03HMCXD4679N3Z0,B0287,03VOZVN1103X6Z2,Stationery,4820,92,1174.78,10,10807.98,97271.78,28,13618.05,13618.05,0.0,0.0,0.0,27236.1,124507.88,Bank Transfer
INV004434,2025-12-04,S0426,28OISER7781T8ZU,B0862,25PUNOO5615V8ZE,Industrial Equipment,8419,10,60368.69,15,90553.04,513133.86,5,12828.35,12828.35,0.0,0.0,0.0,25656.7,538790.56,UPI
INV004435,2025-08-23,S0178,37ZZXXF9652C5Z8,B0412,05PSPLK5545K6ZU,Electronics,8504,93,1029.05,0,0.0,95701.65,28,13398.23,13398.23,0.0,1.0,957.02,27753.48,123455.13,Bank Transfer
INV004436,2025-09-24,S0480,16DZOLJ2769E6Z2,B0403,33JMINJ7953V2ZJ,Industrial Equipment,8419,35,54460.32,0,0.0,1906111.2,28,0.0,0.0,533711.14,0.0,0.0,533711.14,2439822.34,Cash
INV004437,2025-07-18,S0178,37ZZXXF9652C5Z8,B0938,36QECWR8472I7Z4,Furniture,9403,79,10517.33,15,124630.36,706238.71,28,0.0,0.0,197746.84,0.0,0.0,197746.84,903985.55,UPI
INV004438,2025-01-14,S0173,09SMXOQ0089V1ZA,B0270,28IIFUM9411K7ZP,Electronics,8504,46,39680.83,10,182531.82,1642786.36,5,0.0,0.0,82139.32,0.0,0.0,82139.32,1724925.68,Bank Transfer
INV004439,2025-08-26,S0393,28ZZDYX3591K3ZB,B0496,20IOWYD5630T1ZW,Electronics,8504,15,21306.32,10,31959.48,287635.32,28,0.0,0.0,80537.89,5.0,14381.77,94919.66,382554.98,UPI
INV004440,2025-12-06,S0123,21CIHLS1447L7ZR,B0198,33ARBVL5042C7ZP,Furniture,9403,17,25087.35,0,0.0,426484.95,28,59707.89,59707.89,0.0,0.0,0.0,119415.78,545900.73,Cheque
INV004441,2026-12-31,S0107,10IPDJZ6359J9ZY,B0832,37HDNPE2338Z9Z1,Furniture,9403,70,30052.06,5,105182.21,1998461.99,12,0.0,0.0,239815.44,0.0,0.0,239815.44,2238277.43,UPI
INV004442,2025-07-07,S0333,08TLSEF4356W1ZK,B0954,21SMATZ5694D6ZI,Electronics,8504,21,29625.13,0,0.0,622127.73,18,55991.5,55991.5,0.0,0.0,0.0,111983.0,734110.73,Credit Card
INV004443,2025-04-23,S0363,13LUNZM6336B9Z7,B0565,17KQLLZ6721M2ZN,Food,2106,78,2788.24,0,0.0,217482.72,18,0.0,0.0,39146.89,0.0,0.0,39146.89,256629.61,Cash
INV004444,2025-01-30,S0143,31EQQVD6091A8ZU,B0848,05SKMHX8312V6ZQ,Food,2106,12,2252.53,0,0.0,27030.36,28,3784.25,3784.25,0.0,0.0,0.0,7568.5,34598.86,Cash
INV004445,2025-07-11,S0285,32CKBGI7675S4ZV,B0526,37UQOUD3277P6Z7,Electronics,8504,75,16128.1,0,0.0,1209607.5,18,108864.68,108864.68,0.0,0.0,0.0,217729.36,1427336.86,Cheque
INV004446,2025-02-13,S0173,09SMXOQ0089V1ZA,B0540,31HRWBE0111R4ZH,Pharmaceuticals,3004,66,2537.07,0,0.0,167446.62,18,0.0,0.0,30140.39,0.0,0.0,30140.39,197587.01,Cash
INV004447,2025-02-24,S0211,01FCPNL0318W3Z4,B0556,02QTCMX1655Y6ZG,Pharmaceuticals,3004,50,4083.53,15,30626.47,173550.03,5,4338.75,4338.75,0.0,0.0,0.0,8677.5,182227.53,UPI
INV004448,2025-04-23,S0439,09QHGTP9763F5ZP,B0285,31TWRER1349V8Z1,Furniture,9403,73,9693.69,15,106145.91,601493.46,12,36089.61,36089.61,0.0,5.0,30074.67,102253.89,703747.35,UPI
INV004449,2025-12-05,S0437,33XOIJZ2165J5ZD,B0097,28YXFIB6040Z6ZQ,Stationery,4820,92,974.81,0,0.0,89682.52,18,0.0,0.0,16142.85,0.0,0.0,16142.85,105825.37,Cheque
INV004450,2025-12-24,S0097,20BKPAH2123A8Z1,B0990,25BRQAR3172R1ZC,Furniture,9403,12,37278.34,0,0.0,447340.08,18,40260.61,40260.61,0.0,0.0,0.0,80521.22,527861.3,Credit Card
INV004451,2026-12-31,S0391,18FIKDS5686N4ZJ,B0655,11DEVNM9608Z7ZG,Stationery,4820,99,625.1,10,6188.49,55696.41,12,3341.78,3341.78,0.0,0.0,0.0,6683.56,62379.97,UPI
INV004452,2025-01-27,S0120,12VBULH0109Q7Z8,B0302,01DWNGC0539J7Z4,Pharmaceuticals,3004,19,4359.15,5,4141.19,78682.66,18,0.0,0.0,14162.88,0.0,0.0,14162.88,92845.54,Credit Card
INV004453,2025-02-03,S0056,06ZDTPU2544S7ZT,B0786,10TDEWY9471D2ZH,Food,2106,45,1226.9,15,8281.58,46928.92,5,0.0,0.0,2346.45,5.0,2346.45,4692.9,51621.82,Credit Card
INV004454,2025-06-07,S0344,26FOBUM5536F8ZH,B0059,27YMGOZ3261Q1ZE,Food,2106,57,1558.61,5,4442.04,84398.73,28,11815.82,11815.82,0.0,0.0,0.0,23631.64,108030.37,Cash
INV004455,2025-08-30,S0478,32PSVLH1712P6ZS,B0558,21VJALI1676K1Z6,Clothing,6109,87,4760.86,5,20709.74,393485.08,5,0.0,0.0,19674.25,0.0,0.0,19674.25,413159.33,Credit Card
INV004456,2025-04-27,S0009,05KPMGO9618Y5ZV,B0464,32TWFFD9200M5ZG,Food,2106,70,2172.27,0,0.0,152058.9,28,21288.25,21288.25,0.0,0.0,0.0,42576.5,194635.4,UPI
INV004457,2025-09-12,S0104,33JPYTB9516Q3ZD,B0013,21OVCRI5736L7ZM,Electronics,8504,76,44934.86,5,170752.47,3244296.89,18,291986.72,291986.72,0.0,0.0,0.0,583973.44,3828270.33,UPI
INV004458,2025-02-24,S0244,21XZFOY1729F2ZV,B0300,07VORWD5577Q3Z9,Stationery,4820,48,1311.75,0,0.0,62964.0,18,5666.76,5666.76,0.0,0.0,0.0,11333.52,74297.52,Cheque
INV004459,2025-06-01,S0424,30MBCMV2355M2ZU,B0311,21CLDQO1462X3Z1,Stationery,4820,29,1383.43,0,0.0,40119.47,28,0.0,0.0,11233.45,0.0,0.0,11233.45,51352.92,Bank Transfer
INV004460,2025-07-11,S0239,21USXAS9551Z8Z8,B0913,30YWBGK1583B5ZS,Industrial Equipment,8419,46,99861.96,15,689047.52,3904602.64,28,546644.37,546644.37,0.0,0.0,0.0,1093288.74,4997891.38,Bank Transfer
INV004461,2025-11-21,S0218,35QHINF8536U2ZT,B0735,01FZXRC1324Q6ZI,Furniture,9403,74,47025.37,5,173993.87,3305883.51,12,198353.01,198353.01,0.0,0.0,0.0,396706.02,3702589.53,Credit Card
INV004462,2025-02-12,S0097,20BKPAH2123A8Z1,B0665,31FSEYW5905I4Z5,Electronics,8504,17,49457.45,15,126116.5,714660.15,12,0.0,0.0,85759.22,0.0,0.0,85759.22,800419.37,Credit Card
INV004463,2025-04-21,S0305,23LXPQY6399M5Z8,B0917,27DGIVC6622K4ZI,Electronics,8504,51,35705.18,10,182096.42,1638867.76,18,0.0,0.0,294996.2,0.0,0.0,294996.2,1933863.96,Cheque
INV004464,2025-08-19,S0202,35VBSOZ1872B8ZQ,B0536,09YSOMG9906K9ZH,Furniture,9403,88,35023.11,0,0.0,3082033.68,28,431484.72,431484.72,0.0,0.0,0.0,862969.44,3945003.12,Cash
INV004465,2025-10-01,S0405,31LLPAW2682F3ZD,B0862,25PUNOO5615V8ZE,Electronics,8504,87,46765.15,0,0.0,4068568.05,12,244114.08,244114.08,0.0,0.0,0.0,488228.16,4556796.21,Cash
INV004466,2025-11-21,S0295,09DPXNV5375G4ZN,B0927,06JOCYH1392F7Z6,Pharmaceuticals,3004,80,4467.74,15,53612.88,303806.32,18,27342.57,27342.57,0.0,0.0,0.0,54685.14,358491.46,Bank Transfer
INV004467,2025-08-03,S0487,14HZNIY5306I7ZL,B0224,35NNVKP4567W2ZP,Stationery,4820,37,1645.66,0,0.0,60889.42,28,8524.52,8524.52,0.0,0.0,0.0,17049.04,77938.46,Cheque
INV004468,2025-02-21,S0454,32NVLZA0701Z9Z3,B0393,35EAVLO4382L6Z4,Stationery,4820,24,877.94,5,1053.53,20017.03,28,0.0,0.0,5604.77,0.0,0.0,5604.77,25621.8,Credit Card
INV004469,2025-09-16,S0357,35AXYMA4220L4Z0,B0855,02BNLJB0858Z8ZY,Stationery,4820,31,445.08,0,0.0,13797.48,28,0.0,0.0,3863.29,1.0,137.97,4001.26,17798.74,Cash
INV004470,2025-10-17,S0212,05FCUCJ2388U3ZE,B0816,36XDSKY6860B6ZO,Industrial Equipment,8419,23,33935.27,5,39025.56,741485.65,5,0.0,0.0,37074.28,0.0,0.0,37074.28,778559.93,Cash
INV004471,2025-08-09,S0243,12JTHEA7587S1ZL,B0570,20UXHGY8829X1Z4,Pharmaceuticals,3004,79,4542.58,5,17943.19,340920.63,28,47728.89,47728.89,0.0,0.0,0.0,95457.78,436378.41,Credit Card
INV004472,2025-10-27,S0045,16DROFS7167D3ZT,B0654,31RHCUJ3197T2ZE,Food,2106,93,2154.9,0,0.0,200405.7,5,5010.14,5010.14,0.0,0.0,0.0,10020.28,210425.98,Cheque
INV004473,2025-04-19,S0488,36MOXFV2483S5Z5,B0692,31YCUOJ7767L6ZY,Stationery,4820,76,1501.48,0,0.0,114112.48,18,10270.12,10270.12,0.0,0.0,0.0,20540.24,134652.72,Credit Card
INV004474,2025-05-22,S0198,06RIGDJ1355N3Z5,B0028,05JPVTL0066Z3ZA,Furniture,9403,88,6268.08,0,0.0,551591.04,5,13789.78,13789.78,0.0,0.0,0.0,27579.56,579170.6,Credit Card
INV004475,2025-06-27,S0468,16IPXPD5090P9ZC,B0170,07DTPUW7411W8ZS,Industrial Equipment,8419,43,90943.87,0,0.0,3910586.41,5,97764.66,97764.66,0.0,0.0,0.0,195529.32,4106115.73,Cheque
INV004476,2025-07-24,S0274,01QGSID3518J5Z3,B0884,04REQKQ9392C3ZA,Stationery,4820,43,1244.75,0,0.0,53524.25,12,0.0,0.0,6422.91,0.0,0.0,6422.91,59947.16,Cash
INV004477,2025-01-10,S0394,21WKKLY8927D3ZL,B0395,33EHPSN9516Z1ZF,Stationery,4820,45,1447.67,10,6514.52,58630.63,28,8208.29,8208.29,0.0,0.0,0.0,16416.58,75047.21,Cash
INV004478,2025-06-02,S0140,10FNNBD3446Q3ZU,B0139,16TTQBJ2120X8ZV,Pharmaceuticals,3004,8,921.43,15,1105.72,6265.72,5,156.64,156.64,0.0,0.0,0.0,313.28,6579.0,UPI
INV004479,2025-08-30,S0238,35VXBZF8738F3ZP,B0388,04JHHOK8219I8ZQ,Pharmaceuticals,3004,71,4725.5,0,0.0,335510.5,5,0.0,0.0,16775.53,0.0,0.0,16775.53,352286.03,Credit Card
INV004480,2025-08-02,S0269,36TERIC3737K6ZQ,B0484,16HUISQ7158U6ZZ,Pharmaceuticals,3004,4,9595.59,15,5757.35,32625.01,5,0.0,0.0,1631.25,0.0,0.0,1631.25,34256.26,UPI
INV004481,2025-03-05,S0042,28MKRUS8995M1ZF,B0979,32GEOYU0091O9ZC,Furniture,9403,62,6325.79,0,0.0,392198.98,5,9804.97,9804.97,0.0,0.0,0.0,19609.94,411808.92,Cheque
INV004482,2025-04-26,S0452,35WIVTH2596J7ZG,B0407,18ILQXX9850K6ZC,Stationery,4820,47,1215.66,10,5713.6,51422.42,5,0.0,0.0,2571.12,0.0,0.0,2571.12,53993.54,Cash
INV004483,2025-07-28,S0344,26FOBUM5536F8ZH,B0426,17CQBXM2224Z8ZQ,Food,2106,70,2458.31,0,0.0,172081.7,12,10324.9,10324.9,0.0,0.0,0.0,20649.8,192731.5,UPI
INV004484,2025-03-27,S0390,11ARJHZ9202M1Z9,B0983,08JJIVP6811X1Z8,Clothing,6109,5,2807.23,0,0.0,14036.15,5,350.9,350.9,0.0,0.0,0.0,701.8,14737.95,Cash
INV004485,2025-12-30,S0358,36LGSQV2065Z5ZS,B0373,05ZASFC4065C6Z9,Electronics,8504,74,46368.02,0,0.0,3431233.48,18,308811.01,308811.01,0.0,0.0,0.0,617622.02,4048855.5,Bank Transfer
INV004486,2025-09-29,S0281,30ZHMCE0283X2ZG,B0074,09MLZNN6401R6ZH,Pharmaceuticals,3004,35,4025.61,15,21134.45,119761.9,12,7185.71,7185.71,0.0,0.0,0.0,14371.42,134133.32,Cash
INV004487,2025-08-28,S0291,19OJCXM8742G4ZH,B0708,21ZCYWU7509G1ZB,Stationery,4820,39,1852.43,0,0.0,72244.77,18,6502.03,6502.03,0.0,0.0,0.0,13004.06,85248.83,Credit Card
INV004488,2025-07-08,S0193,23ZMHXC8733Z4Z7,B0440,14OEETU8619P7ZR,Stationery,4820,50,196.89,10,984.45,8860.05,28,1240.41,1240.41,0.0,0.0,0.0,2480.82,11340.87,UPI
INV004489,2025-10-26,S0480,16DZOLJ2769E6Z2,B0185,18PXEYK3795T7Z4,Industrial Equipment,8419,48,5939.54,15,42764.69,242333.23,28,0.0,0.0,67853.3,0.0,0.0,67853.3,310186.53,UPI
INV004490,2025-03-10,S0412,22ISQAE3369Z1ZI,B0105,22WOIHI1894A4ZO,Furniture,9403,44,42710.56,10,187926.46,1691338.18,5,0.0,0.0,84566.91,0.0,0.0,214822.96,1775905.09,Credit Card
INV004491,2025-12-09,S0244,21XZFOY1729F2ZV,B0695,17XJQCS2131N3ZR,Electronics,8504,89,16933.31,0,0.0,1507064.59,5,37676.61,37676.61,0.0,0.0,0.0,75353.22,1582417.81,Cheque
INV004492,2025-04-20,S0477,23KTAEA8853S6ZU,B0696,33FIRJV7307U8ZD,Electronics,8504,78,1417.23,0,0.0,110543.94,5,2763.6,2763.6,0.0,0.0,0.0,5527.2,116071.14,UPI
INV004493,2025-11-04,S0441,29SEPVB2804P5Z4,B0085,20OLWNU1512N9Z2,Industrial Equipment,8419,32,5932.07,0,0.0,189826.24,5,4745.66,4745.66,0.0,0.0,0.0,9491.32,199317.56,Cheque
INV004494,2025-02-01,S0396,31SJWMD1070I7ZO,B0359,22DOYAJ7337C1Z7,Clothing,6109,62,1290.88,0,0.0,80034.56,28,0.0,0.0,22409.68,0.0,0.0,22409.68,102444.24,Credit Card
INV004495,2025-09-09,S0473,30QJEOB7292D8ZN,B0191,12BVNYK3319H9ZH,Clothing,6109,36,715.87,10,2577.13,23194.19,28,0.0,0.0,6494.37,0.0,0.0,6494.37,29688.56,UPI
INV004496,2025-09-22,S0160,19KTTZQ4938M7ZF,B0128,18WNRBS9947D6ZE,Electronics,8504,13,46993.58,10,61091.65,549824.89,18,0.0,0.0,98968.48,0.0,0.0,98968.48,648793.37,Cheque
INV004497,2025-11-18,S0365,26UABUM5301C6ZD,B0192,19HHFTO2396B8Z5,Clothing,6109,24,1470.03,0,0.0,35280.72,18,3175.26,3175.26,0.0,0.0,0.0,6350.52,41631.24,Cash
INV004498,2025-07-24,S0222,11GCOSF5082P6ZY,B0949,29QRAYS9545L4ZN,Electronics,8504,45,28895.58,0,0.0,1300301.1,12,78018.07,78018.07,0.0,0.0,0.0,156036.14,1456337.24,Credit Card
INV004499,2025-07-17,S0359,35VKWEH6626G6ZB,B0692,31YCUOJ7767L6ZY,Food,2106,70,1190.63,10,8334.41,75009.69,12,0.0,0.0,9001.16,0.0,0.0,9001.16,84010.85,Bank Transfer
INV004500,2025-06-22,S0353,31OAKTC2168J4ZP,B0603,08ZVZAE9949S5Z6,Electronics,8504,38,11359.14,0,0.0,431647.32,5,0.0,0.0,21582.37,0.0,0.0,21582.37,453229.69,Bank Transfer
INV004501,2025-07-13,S0377,09ZHHFW0862R9Z9,B0063,22VDFZT0842F2ZR,Stationery,4820,45,172.6,0,0.0,7767.0,5,194.18,194.18,0.0,0.0,0.0,388.36,8155.36,Credit Card
INV004502,2025-02-28,S0414,35APIXU0183M9ZK,B0979,32GEOYU0091O9ZC,Furniture,9403,66,1102.98,5,3639.83,69156.85,5,1728.92,1728.92,0.0,0.0,0.0,3457.84,72614.69,Cheque
INV004503,2025-06-07,S0227,14NGMBZ7098Q7ZX,B0883,15CCCUY0903J8ZY,Clothing,6109,20,4916.84,0,0.0,98336.8,5,0.0,0.0,4916.84,0.0,0.0,4916.84,103253.64,Bank Transfer
INV004504,2025-08-26,S0031,12PZAPI7491S4ZQ,B0765,33DYXZV4318B1ZJ,Clothing,6109,56,1946.34,0,0.0,108995.04,12,6539.7,6539.7,0.0,0.0,0.0,13079.4,122074.44,UPI
INV004505,2025-09-03,S0432,10HWDAQ1869E2ZI,B0670,34RLFQF3886P8ZR,Pharmaceuticals,3004,74,1655.6,0,0.0,122514.4,18,0.0,0.0,22052.59,0.0,0.0,22052.59,144566.99,Cheque
INV004506,2025-10-03,S0388,18RXJCH8395W2ZU,B0906,06HMHFD7514L4ZA,Stationery,4820,10,1795.49,0,0.0,17954.9,28,2513.69,2513.69,0.0,0.0,0.0,5027.38,22982.28,UPI
INV004507,2025-09-03,S0027,20JYZBJ6635N3ZP,B0186,09GRSRD5296L4Z0,Pharmaceuticals,3004,56,7267.36,5,20348.61,386623.55,28,54127.3,54127.3,0.0,2.0,7732.47,115987.07,502610.62,UPI
INV004508,2025-09-12,S0028,11ZVWAT3988Z4ZR,B0155,07FUJNZ2476K6ZV,Clothing,6109,94,1603.86,0,0.0,150762.84,12,9045.77,9045.77,0.0,0.0,0.0,18091.54,168854.38,Cheque
INV004509,2025-04-16,S0007,05FYWIR3942H9Z8,B0563,05BPFPA7538F7ZN,Clothing,6109,24,289.73,10,695.35,6258.17,5,156.45,156.45,0.0,0.0,0.0,312.9,6571.07,Cash
INV004510,2025-10-23,S0122,22ZMMYN8706F9ZS,B0549,14KAIEQ6411J6ZX,Stationery,4820,33,1689.66,0,0.0,55758.78,12,0.0,0.0,6691.05,0.0,0.0,6691.05,62449.83,Cheque
INV004511,2025-11-01,S0086,10ZOUCW1375A3ZQ,B0236,14URTEZ5769K8ZI,Electronics,8504,62,41191.09,0,0.0,2553847.58,12,153230.85,153230.85,0.0,0.0,0.0,306461.7,2860309.28,Cheque
INV004512,2025-09-23,S0242,20IZTLQ4375T6ZO,B0837,26DIBAC2909Q5Z8,Clothing,6109,68,2362.04,5,8030.94,152587.78,5,3814.69,3814.69,0.0,5.0,7629.39,15258.77,167846.55,Cash
INV004513,2025-06-04,S0073,28DNOUE0862S3ZO,B0874,29BOFAB4309I2Z6,Clothing,6109,65,2451.35,5,7966.89,151370.86,5,0.0,0.0,7568.54,0.0,0.0,7568.54,158939.4,Credit Card
INV004514,2025-12-12,S0379,05SUEVR5953X7ZF,B0470,36SDJLO9991Q4ZJ,Industrial Equipment,8419,55,31763.48,15,262048.71,1484942.69,28,0.0,0.0,415783.95,0.0,0.0,415783.95,1900726.64,Cheque
INV004515,2025-08-25,S0272,32IZIBL2751Z2ZI,B0802,22FRWFK8942N7Z1,Food,2106,20,1150.64,10,2301.28,20711.52,5,517.79,517.79,0.0,0.0,0.0,1035.58,21747.1,Bank Transfer
INV004516,2025-02-04,S0116,28CHHBK7419T9ZB,B0126,22XWLOT2847W5ZZ,Stationery,4820,92,931.89,15,12860.08,72873.8,18,6558.64,6558.64,0.0,0.0,0.0,13117.28,85991.08,Bank Transfer
INV004517,2025-12-24,S0063,19RKTAC2178A9Z3,B0815,37CPCQC1865Z3Z1,Industrial Equipment,8419,46,29011.23,0,0.0,1334516.58,12,80070.99,80070.99,0.0,0.0,0.0,160141.98,1494658.56,UPI
INV004518,2025-07-10,S0368,18WPWEN4854Y9ZY,B0570,20UXHGY8829X1Z4,Pharmaceuticals,3004,65,9543.65,0,0.0,620337.25,5,15508.43,15508.43,0.0,0.0,0.0,31016.86,651354.11,UPI
INV004519,2025-11-21,S0418,30KWDIB8838D9ZT,B0106,30QGTYI7219L1ZE,Furniture,9403,13,49834.99,10,64785.49,583069.38,28,81629.71,81629.71,0.0,0.0,0.0,163259.42,746328.8,Cash
INV004520,2025-06-23,S0309,26LARNQ6757C6Z6,B0856,08ACHJU2925K4ZF,Pharmaceuticals,3004,96,5994.18,0,0.0,575441.28,28,80561.78,80561.78,0.0,0.0,0.0,161123.56,736564.84,Credit Card
INV004521,2025-12-15,S0069,21TSVKR8940Q6ZG,B0845,19QREEE8568P6ZA,Stationery,4820,44,516.77,5,1136.89,21600.99,28,3024.14,3024.14,0.0,5.0,1080.05,7128.33,28729.32,Cash
INV004522,2025-05-08,S0216,34XAJIK8451P2ZB,B0952,31ABDZM3574J8Z2,Electronics,8504,37,12375.45,5,22894.58,434997.07,12,0.0,0.0,52199.65,0.0,0.0,52199.65,487196.72,Cheque
INV004523,2025-01-06,S0434,01PWGNK5395W6ZH,B0943,08QIARF3407V7ZO,Pharmaceuticals,3004,16,7951.69,0,0.0,127227.04,5,0.0,0.0,6361.35,0.0,0.0,6361.35,133588.39,Credit Card
INV004524,2025-05-11,S0400,28HXRXM6051S9ZI,B0292,19CAYDR5251P5ZE,Furniture,9403,75,38644.04,0,0.0,2898303.0,5,72457.57,72457.57,0.0,0.0,0.0,144915.14,3043218.14,Bank Transfer
INV004525,2025-12-14,S0346,22JMFSJ8211S4ZG,B0076,04YHHET0500P5Z2,Furniture,9403,37,31178.19,15,173038.95,980554.08,5,24513.85,24513.85,0.0,0.0,0.0,49027.7,1029581.78,Bank Transfer
INV004526,2025-06-24,S0060,30RSYNM0043I1ZF,B0614,15CXCSB0942N5ZL,Pharmaceuticals,3004,49,2957.11,10,14489.84,130408.55,12,7824.51,7824.51,0.0,0.0,0.0,15649.02,146057.57,Credit Card
INV004527,2025-02-03,S0436,31QRRRO5695A8Z3,B0823,14SCFSX3902R9ZG,Industrial Equipment,8419,2,15886.84,15,4766.05,27007.63,18,0.0,0.0,4861.37,2.0,540.15,5401.52,32409.15,UPI
INV004528,2025-05-25,S0053,13FMSZN2112F5ZA,B0850,21GPDLN6878S7Z7,Clothing,6109,49,1409.78,0,0.0,69079.22,18,0.0,0.0,12434.26,0.0,0.0,12434.26,81513.48,Bank Transfer
INV004529,2025-09-07,S0468,16IPXPD5090P9ZC,B0204,24GHPCC6609U4ZM,Pharmaceuticals,3004,75,342.26,10,2566.95,23102.55,28,3234.36,3234.36,0.0,0.0,0.0,6468.72,29571.27,Cheque
INV004530,2025-10-14,S0105,29CXISN1244Q3ZX,B0166,30IVHFR1278W1ZU,Pharmaceuticals,3004,35,9640.53,0,0.0,337418.55,18,0.0,0.0,60735.34,1.0,3374.19,64109.53,401528.08,UPI
INV004531,2025-04-08,S0116,28CHHBK7419T9ZB,B0071,15JHUSR7523S4ZX,Pharmaceuticals,3004,53,7453.88,0,0.0,395055.64,18,35555.01,35555.01,0.0,0.0,0.0,71110.02,466165.66,Bank Transfer
INV004532,2025-08-01,S0291,19OJCXM8742G4ZH,B0225,24AZAOY9038Y3ZS,Food,2106,46,413.75,10,1903.25,17129.25,28,2398.09,2398.09,0.0,0.0,0.0,4796.18,21925.43,Credit Card
INV004533,2025-08-31,S0247,21GCIXE0993T8ZB,B0816,36XDSKY6860B6ZO,Clothing,6109,98,456.99,0,0.0,44785.02,28,0.0,0.0,12539.81,0.0,0.0,12539.81,57324.83,Cheque
INV004534,2025-12-14,S0140,10FNNBD3446Q3ZU,B0146,10XAWSJ4437M8ZT,Furniture,9403,15,37128.54,15,83539.21,473388.89,28,66274.44,66274.44,0.0,0.0,0.0,132548.88,605937.77,Bank Transfer
INV004535,2025-07-04,S0376,16OFTYG9437J1Z7,B0224,35NNVKP4567W2ZP,Stationery,4820,77,1720.55,0,0.0,132482.35,18,11923.41,11923.41,0.0,0.0,0.0,23846.82,156329.17,Bank Transfer
INV004536,2025-09-07,S0222,11GCOSF5082P6ZY,B0958,08KYPTG7824H5Z0,Industrial Equipment,8419,52,33479.51,0,0.0,1740934.52,18,0.0,0.0,313368.21,0.0,0.0,313368.21,2054302.73,Credit Card
INV004537,2025-07-21,S0266,18QWGSX2178Z7ZU,B0979,32GEOYU0091O9ZC,Industrial Equipment,8419,76,74127.16,0,0.0,5633664.16,18,507029.77,507029.77,0.0,0.0,0.0,1014059.54,6647723.7,Credit Card
INV004538,2025-10-25,S0119,16TQUTI0581Y8Z4,B0006,07TVMAE6336Y2Z7,Stationery,4820,81,1898.76,0,0.0,153799.56,5,3844.99,3844.99,0.0,0.0,0.0,7689.98,161489.54,Cheque
INV004539,2025-09-08,S0090,14LXKVK7332E8ZE,B0117,09ZTTXA2874M1Z4,Pharmaceuticals,3004,25,5720.42,15,21451.58,121558.92,12,0.0,0.0,14587.07,1.0,1215.59,15802.66,137361.58,Cash
INV004540,2025-07-01,S0495,36SUKXD1036E8Z7,B0439,29IRVFC2337P2ZT,Pharmaceuticals,3004,83,3480.29,0,0.0,288864.07,12,17331.84,17331.84,0.0,0.0,0.0,34663.68,323527.75,Credit Card
INV004541,2025-08-30,S0238,35VXBZF8738F3ZP,B0559,04SSMYD1170L6ZV,Stationery,4820,55,158.34,0,0.0,8708.7,12,0.0,0.0,1045.04,0.0,0.0,1045.04,9753.74,Credit Card
